BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,SIZE_US,QUANTITY,BOX LOCATION,CATEGORIES,SKU,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,Florida_count,Handle
808,E1387,MILANO FORMALS,GREEN,4,4,6,3240,#N/A,E1387_GREEN_4,,,,,,,NV8612
809,E1387,MILANO FORMALS,PINK,4,4,1,3240,#N/A,E1387_PINK_4,,,,,,,NV8612
809,E2701,MILANO FORMALS,ROSE,14,14,1,3240,Ball Gown/Quinceanera ,E2701_ROSE_14,,,,,,,NV7298
809,E1387,MILANO FORMALS,PINK,8,8,2,3240,#N/A,E1387_PINK_8,,,,,,,NV8612
809,E1387,MILANO FORMALS,PINK,24,24,3,3240,#N/A,E1387_PINK_24,,,,,,,NV8612
810,E2060,MILANO FORMALS,MIDNIGHT,2,2,1,3240,Embellished,E2060_MIDNIGHT_2,,,,,,,NV7939
810,E2366,MILANO FORMALS,BLACK/GOLD,10,10,1,3240,#N/A,E2366_BLACK/GOLD_10,,,,,,,NV7633
810,E2060,MILANO FORMALS,MIDNIGHT,12,12,1,3240,Embellished,E2060_MIDNIGHT_12,,,,,,,NV7939
810,E2060,MILANO FORMALS,MIDNIGHT,14,14,1,3240,Embellished,E2060_MIDNIGHT_14,,,,,,,NV7939
810,E1371,MILANO FORMALS,APPLERED/WHITE,M,10,1,3240,#N/A,E1371_APPLERED/WHITE_10,,,,,,,NV8628
810,F570,MILANO FORMALS,WHITE,4XL,26,1,3240,#N/A,F570_WHITE_26,,,,,,,B429
810,E2072,MILANO FORMALS,BLACK,4,4,2,3240,Elegant Evening,E2072_BLACK_4,,,,,,,NV7927
810,E2060,MILANO FORMALS,MIDNIGHT,6,6,2,3240,Embellished,E2060_MIDNIGHT_6,,,,,,,NV7939
810,B9000,MILANO FORMALS,BURGUNDY,6XL,34,2,3240,#N/A,B9000_BURGUNDY_34,,,,,,,AT0999
810,E1371,MILANO FORMALS,APPLERED/WHITE,S,8,2,3240,#N/A,E1371_APPLERED/WHITE_8,,,,,,,NV8628
810,E2060,MILANO FORMALS,MIDNIGHT,10,10,3,3240,Embellished,E2060_MIDNIGHT_10,,,,,,,NV7939
810,F570,MILANO FORMALS,WHITE,5XL,30,4,3240,#N/A,F570_WHITE_30,,,,,,,B429
811,E1259,MILANO FORMALS,GOLD,3XL,22,1,3240,Ball Gown/Quinceanera ,E1259_GOLD_22,,,,,,,NV8740
811,E1833,MILANO FORMALS,PURPLE/GOLD,2-24,2-24,1,3240,Ball Gown/Quinceanera ,E1833_PURPLE/GOLD_2-24,,,,,,,NV8166
811,E2436,MILANO FORMALS,BLACK/PRINT,12,12,2,3240,#N/A,E2436_BLACK/PRINT_12,,,,,,,NV7563
812,E1465,MILANO FORMALS,PURPLE,4,4,1,3240,#N/A,E1465_PURPLE_4,,,,,,,NV8534
812,E1465,MILANO FORMALS,PURPLE,8,8,1,3240,#N/A,E1465_PURPLE_8,,,,,,,NV8534
813,E1068,MILANO FORMALS,KIWI,L,12,1,3240,#N/A,E1068_KIWI_12,,,,,,,NV8931
813,E1089,MILANO FORMALS,CORAL,2XL,18,1,3240,#N/A,E1089_CORAL_18,,,,,,,NV8910
813,E1089,MILANO FORMALS,CORAL,3XL,22,1,3240,#N/A,E1089_CORAL_22,,,,,,,NV8910
813,E1089,MILANO FORMALS,CORAL,S,8,2,3240,#N/A,E1089_CORAL_8,,,,,,,NV8910
813,E1089,MILANO FORMALS,CORAL,M,10,3,3240,#N/A,E1089_CORAL_10,,,,,,,NV8910
813,E1089,MILANO FORMALS,CORAL,L,12,3,3240,#N/A,E1089_CORAL_12,,,,,,,NV8910
813,E1068,MILANO FORMALS,KIWI,S,8,3,3240,#N/A,E1068_KIWI_8,,,,,,,NV8931
813,E1068,MILANO FORMALS,KIWI,2XL,18,4,3240,#N/A,E1068_KIWI_18,,,,,,,NV8931
813,E1068,MILANO FORMALS,KIWI,XL,14,5,3240,#N/A,E1068_KIWI_14,,,,,,,NV8931
813,E1068,MILANO FORMALS,KIWI,M,10,7,3240,#N/A,E1068_KIWI_10,,,,,,,NV8931
813,E1068,MILANO FORMALS,KIWI,3XL,22,7,3240,#N/A,E1068_KIWI_22,,,,,,,NV8931
814,F570,MILANO FORMALS,LILAC,M,10,1,3240,#N/A,F570_LILAC_10,,,,,,,B429
814,F570,MILANO FORMALS,LILAC,4XL,26,1,3240,#N/A,F570_LILAC_26,,,,,,,B429
814,F570,MILANO FORMALS,LILAC,S,8,1,3240,#N/A,F570_LILAC_8,,,,,,,B429
814,F570,MILANO FORMALS,LILAC,S,8,1,3240,#N/A,F570_LILAC_8,,,,,,,B429
814,B8486,MILANO FORMALS,BLACK/LILAC,2XL,18,2,3240,#N/A,B8486_BLACK/LILAC_18,,,,,,,AT1513
814,F570,MILANO FORMALS,LILAC,3XL,22,6,3240,#N/A,F570_LILAC_22,,,,,,,B429
814,F570,MILANO FORMALS,LILAC,5XL,30,10,3240,#N/A,F570_LILAC_30,,,,,,,B429
814,F570,MILANO FORMALS,LILAC,8XL,40,10,3240,#N/A,F570_LILAC_40,,,,,,,B429
814,F570,MILANO FORMALS,LILAC,6XL,34,12,3240,#N/A,F570_LILAC_34,,,,,,,B429
815,F570,MILANO FORMALS,PERRI,7XL,38,10,3240,#N/A,F570_PERRI_38,,,,,,,B429
815,F570,MILANO FORMALS,PERRI,8XL,40,10,3240,#N/A,F570_PERRI_40,,,,,,,B429
815,F570,MILANO FORMALS,PERRI,6XL,34,11,3240,#N/A,F570_PERRI_34,,,,,,,B429
815,F570,MILANO FORMALS,VICTORIA LILAC,7XL,38,17,3240,#N/A,F570_VICTORIA LILAC_38,,,,,,,B429
816,E1071,MILANO FORMALS,TRUFFLE,L,12,1,3240,Bridesmaid,E1071_TRUFFLE_12,,,,,,,NV8928
816,E1071,MILANO FORMALS,TRUFFLE,XL,14,1,3240,Bridesmaid,E1071_TRUFFLE_14,,,,,,,NV8928
816,E1089,MILANO FORMALS,SUNSHINE,M,10,2,3240,#N/A,E1089_SUNSHINE_10,,,,,,,NV8910
816,E1089,MILANO FORMALS,SUNSHINE,XL,14,2,3240,#N/A,E1089_SUNSHINE_14,,,,,,,NV8910
816,E1089,MILANO FORMALS,SUNSHINE,2XL,18,2,3240,#N/A,E1089_SUNSHINE_18,,,,,,,NV8910
816,E1089,MILANO FORMALS,SUNSHINE,3XL,22,2,3240,#N/A,E1089_SUNSHINE_22,,,,,,,NV8910
816,E1089,MILANO FORMALS,SUNSHINE,S,8,2,3240,#N/A,E1089_SUNSHINE_8,,,,,,,NV8910
816,E2102,MILANO FORMALS,BLACK,12,12,3,3240,Gala/ pageant,E2102_BLACK_12,,,,,,,NV7897
816,E1089,MILANO FORMALS,SUNSHINE,L,12,3,3240,#N/A,E1089_SUNSHINE_12,,,,,,,NV8910
816,E1071,MILANO FORMALS,TRUFFLE,M,10,5,3240,Bridesmaid,E1071_TRUFFLE_10,,,,,,,NV8928
816,E1071,MILANO FORMALS,TRUFFLE,S,8,10,3240,Bridesmaid,E1071_TRUFFLE_8,,,,,,,NV8928
817,E1025,MILANO FORMALS,NAVY,S,8,1,3240,#N/A,E1025_NAVY_8,,,,,,,NV8974
817,E1119,MILANO FORMALS,BURGUNDY,M,10,2,3240,#N/A,E1119_BURGUNDY_10,,,,,,,NV8880
817,B8486,MILANO FORMALS,BLACK/LILAC,L,12,2,3240,#N/A,B8486_BLACK/LILAC_12,,,,,,,AT1513
817,E1119,MILANO FORMALS,BURGUNDY,5XL,30,4,3240,#N/A,E1119_BURGUNDY_30,,,,,,,NV8880
817,E1119,MILANO FORMALS,BURGUNDY,4XL,26,6,3240,#N/A,E1119_BURGUNDY_26,,,,,,,NV8880
817,E1119,MILANO FORMALS,BURGUNDY,3XL,22,7,3240,#N/A,E1119_BURGUNDY_22,,,,,,,NV8880
817,E1119,MILANO FORMALS,BURGUNDY,S,8,7,3240,#N/A,E1119_BURGUNDY_8,,,,,,,NV8880
818,E1954,MILANO FORMALS,PLUM,4,4,1,3240,#N/A,E1954_PLUM_4,,,,,,,NV8045
818,E2551,MILANO FORMALS,RED,4,4,1,3240,Short,E2551_RED_4,,,,,,,NV7448
818,E1581,MILANO FORMALS,PURPLE,6,6,1,3240,Embellished,E1581_PURPLE_6,,,,,,,NV8418
818,E1875,MILANO FORMALS,BLACK,6,6,1,3240,#N/A,E1875_BLACK_6,,,,,,,NV8124
818,E1463,MILANO FORMALS,TRUFFLE,8,8,1,3240,#N/A,E1463_TRUFFLE_8,,,,,,,NV8536
818,E1386,MILANO FORMALS,PLUM,12,12,1,3240,#N/A,E1386_PLUM_12,,,,,,,NV8613
818,E1194,MILANO FORMALS,FUCHSIA,L,12,1,3240,#N/A,E1194_FUCHSIA_12,,,,,,,NV8805
818,E1032,MILANO FORMALS,SUNSHINE,S,8,1,3240,#N/A,E1032_SUNSHINE_8,,,,,,,NV8967
818,E1118,MILANO FORMALS,LILAC,S,8,1,3240,#N/A,E1118_LILAC_8,,,,,,,NV8881
818,E1319,MILANO FORMALS,WHITE/BLACK,S,8,1,3240,Short,E1319_WHITE/BLACK_8,,,,,,,NV8680
818,B8895,MILANO FORMALS,CORAL,12,12,2,3240,#N/A,B8895_CORAL_12,,,,,,,AT1104
818,B8895,MILANO FORMALS,CORAL,8,8,3,3240,#N/A,B8895_CORAL_8,,,,,,,AT1104
819,E1013,MILANO FORMALS,PINK,4,4,1,3240,Elegant Evening,E1013_PINK_4,,,,,,,NV8986
819,E2082,MILANO FORMALS,BLACK,4,4,1,3240,#N/A,E2082_BLACK_4,,,,,,,NV7917
819,E1636,MILANO FORMALS,BLACK,6,6,1,3240,#N/A,E1636_BLACK_6,,,,,,,NV8363
819,E2775,MILANO FORMALS,ROYAL,8,8,1,3240,#N/A,E2775_ROYAL_8,,,,,,,NV7224
819,E1270,MILANO FORMALS,CORAL,10,10,1,3240,Bridesmaid,E1270_CORAL_10,,,,,,,NV8729
819,E1270,MILANO FORMALS,CORAL,12,12,1,3240,Bridesmaid,E1270_CORAL_12,,,,,,,NV8729
819,E1387,MILANO FORMALS,GREEN,12,12,1,3240,#N/A,E1387_GREEN_12,,,,,,,NV8612
819,E2031,MILANO FORMALS,BLACK,14,14,1,3240,Elegant Evening,E2031_BLACK_14,,,,,,,NV7968
819,E1270,MILANO FORMALS,CORAL,24,24,1,3240,Bridesmaid,E1270_CORAL_24,,,,,,,NV8729
819,E1168,MILANO FORMALS,TRUFFLE,L,12,1,3240,Bridesmaid,E1168_TRUFFLE_12,,,,,,,NV8831
819,E2436,MILANO FORMALS,BLACK,L,12,1,3240,#N/A,E2436_BLACK_12,,,,,,,NV7563
819,E1260,MILANO FORMALS,TRUFFLE,16,16,2,3240,Elegant Evening,E1260_TRUFFLE_16,,,,,,,NV8739
820,E1259,MILANO FORMALS,SKY BLUE,8,8,1,3240,Ball Gown/Quinceanera ,E1259_SKY BLUE_8,,,,,,,NV8740
820,E2496,MILANO FORMALS,PEACH,4,4,2,3240,#N/A,E2496_PEACH_4,,,,,,,NV7503
821,F570,MILANO FORMALS,SAGE,4XL,26,1,3240,#N/A,F570_SAGE_26,,,,,,,B429
821,F570,MILANO FORMALS,SAGE,S,8,1,3240,#N/A,F570_SAGE_8,,,,,,,B429
821,F570,MILANO FORMALS,SAGE,7XL,38,9,3240,#N/A,F570_SAGE_38,,,,,,,B429
821,F570,MILANO FORMALS,SAGE,5XL,30,13,3240,#N/A,F570_SAGE_30,,,,,,,B429
821,F570,MILANO FORMALS,SAGE,6XL,34,31,3240,#N/A,F570_SAGE_34,,,,,,,B429
822,B8865,MILANO FORMALS,WHITE,4,4,1,3240,Elegant Evening,B8865_WHITE_4,,,,,,,AT1134
822,E1838,MILANO FORMALS,TEAL,4,4,1,3240,Bridesmaid,E1838_TEAL_4,,,,,,,NV8161
822,B8865,MILANO FORMALS,WHITE,8,8,3,3240,Elegant Evening,B8865_WHITE_8,,,,,,,AT1134
822,AA222,ANDY ANAND COUTURE,WHITE,4,4,4,3240,#N/A,AA222_WHITE_4,,,,,,,BNV777
822,B8865,MILANO FORMALS,IVORY,S,8,5,3240,Elegant Evening,B8865_IVORY_8,,,,,,,AT1134
823,E1981,MILANO FORMALS,BLACK,10,10,1,3240,2 Piece,E1981_BLACK_10,,,,,,,NV8018
823,E1696,MILANO FORMALS,BLACK,12,12,1,3240,Bridesmaid,E1696_BLACK_12,,,,,,,NV8303
823,E1265,MILANO FORMALS,GREEN,L,12,2,3240,Elegant Evening,E1265_GREEN_12,,,,,,,NV8734
823,E1265,MILANO FORMALS,BLUE,L,12,2,3240,Elegant Evening,E1265_BLUE_12,,,,,,,NV8734
823,B8865,MILANO FORMALS,IVORY,M,10,7,3240,Elegant Evening,B8865_IVORY_10,,,,,,,AT1134
824,E2106,MILANO FORMALS,BABY BLUE,2,2,1,3240,#N/A,E2106_BABY BLUE_2,,,,,,,NV7893
824,E1531,MILANO FORMALS,PURPLE,8,8,1,3240,Bridesmaid,E1531_PURPLE_8,,,,,,,NV8468
824,B8865,MILANO FORMALS,CLARET,10,10,1,3240,Elegant Evening,B8865_CLARET_10,,,,,,,AT1134
824,E1531,MILANO FORMALS,POOL,12,12,1,3240,Bridesmaid,E1531_POOL_12,,,,,,,NV8468
824,E1729,MILANO FORMALS,FUCHSIA,12,12,1,3240,Bridesmaid,E1729_FUCHSIA_12,,,,,,,NV8270
824,E2501,MILANO FORMALS,LAVENDER,12,12,1,3240,#N/A,E2501_LAVENDER_12,,,,,,,NV7498
824,B8486,MILANO FORMALS,BLACK/FUCHSIA,L,12,1,3240,#N/A,B8486_BLACK/FUCHSIA_12,,,,,,,AT1513
824,B8894,MILANO FORMALS,CHAMPAGNE/NAVY,L,12,2,3240,#N/A,B8894_CHAMPAGNE/NAVY_12,,,,,,,AT1105
824,B9000,MILANO FORMALS,DUSTY PINK,L,12,2,3240,#N/A,B9000_DUSTY PINK_12,,,,,,,AT0999
825,AA9312,ANDY ANAND COUTURE,WHITE,4,4,1,3240,#N/A,AA9312_WHITE_4,,,,,,,BNV0687
825,AA9271,ANDY ANAND COUTURE,WHITE,6,6,1,3240,#N/A,AA9271_WHITE_6,,,,,,,BNV0728
825,AA9331,ANDY ANAND COUTURE,WHITE,6,6,1,3240,#N/A,AA9331_WHITE_6,,,,,,,BNV0668
825,E2774,MILANO FORMALS,BLACK,6,6,1,3240,Ball Gown/Quinceanera ,E2774_BLACK_6,,,,,,,NV7225
826,AA9319,ANDY ANAND COUTURE,WHITE,4,4,1,3240,#N/A,AA9319_WHITE_4,,,,,,,BNV0680
826,AA9319,ANDY ANAND COUTURE,IVORY,4,4,1,3240,#N/A,AA9319_IVORY_4,,,,,,,BNV0680
826,AA9298,ANDY ANAND COUTURE,WHITE,6,6,1,3240,#N/A,AA9298_WHITE_6,,,,,,,BNV0701
827,AA9318,ANDY ANAND COUTURE,WHITE,4,4,1,3240,#N/A,AA9318_WHITE_4,,,,,,,BNV0681
827,AA9310,ANDY ANAND COUTURE,WHITE,14,14,2,3240,#N/A,AA9310_WHITE_14,,,,,,,BNV0689
828,AA9315,ANDY ANAND COUTURE,WHITE,14,14,1,3240,#N/A,AA9315_WHITE_14,,,,,,,BNV0684
828,AA9317,ANDY ANAND COUTURE,WHITE,14,14,1,3240,#N/A,AA9317_WHITE_14,,,,,,,BNV0682
828,AA9309,ANDY ANAND COUTURE,WHITE,16,16,1,3240,#N/A,AA9309_WHITE_16,,,,,,,BNV0690
829,AA9257,ANDY ANAND COUTURE,WHITE,16,16,1,3240,#N/A,AA9257_WHITE_16,,,,,,,BNV0742
829,AA9254,ANDY ANAND COUTURE,WHITE,8,8,3,3240,#N/A,AA9254_WHITE_8,,,,,,,BNV0745
830,AA9257,ANDY ANAND COUTURE,WHITE,8,8,1,3240,#N/A,AA9257_WHITE_8,,,,,,,BNV0742
830,AA9271,ANDY ANAND COUTURE,WHITE,8,8,1,3240,#N/A,AA9271_WHITE_8,,,,,,,BNV0728
830,AA9316,ANDY ANAND COUTURE,WHITE,8,8,1,3240,#N/A,AA9316_WHITE_8,,,,,,,BNV0683
831,E1371,MILANO FORMALS,TRUFFLE/WHITE,2XL,18,1,3240,#N/A,E1371_TRUFFLE/WHITE_18,,,,,,,NV8628
831,B8588,MILANO FORMALS,FUCHSIA,2XL,18,2,3240,Short,B8588_FUCHSIA_18,,,,,,,AT1411
831,B8588,MILANO FORMALS,FUCHSIA,3XL,22,3,3240,Short,B8588_FUCHSIA_22,,,,,,,AT1411
831,E1371,MILANO FORMALS,TRUFFLE/WHITE,L,12,6,3240,#N/A,E1371_TRUFFLE/WHITE_12,,,,,,,NV8628
831,B8588,MILANO FORMALS,FUCHSIA,XL,14,6,3240,Short,B8588_FUCHSIA_14,,,,,,,AT1411
831,E1371,MILANO FORMALS,TRUFFLE/WHITE,M,10,7,3240,#N/A,E1371_TRUFFLE/WHITE_10,,,,,,,NV8628
831,E1371,MILANO FORMALS,TRUFFLE/WHITE,S,8,9,3240,#N/A,E1371_TRUFFLE/WHITE_8,,,,,,,NV8628
832,AA9316,ANDY ANAND COUTURE,WHITE,16,16,1,3240,#N/A,AA9316_WHITE_16,,,,,,,BNV0683
832,AA9317,ANDY ANAND COUTURE,WHITE,16,16,1,3240,#N/A,AA9317_WHITE_16,,,,,,,BNV0682
832,AA9319,ANDY ANAND COUTURE,WHITE,16,16,2,3240,#N/A,AA9319_WHITE_16,,,,,,,BNV0680
833,AA9329,ANDY ANAND COUTURE,WHITE,4,4,1,3240,#N/A,AA9329_WHITE_4,,,,,,,BNV0670
833,B8865,MILANO FORMALS,WHITE,4,4,1,3240,Elegant Evening,B8865_WHITE_4,,,,,,,AT1134
833,AA233,ANDY ANAND COUTURE,WHITE/IVORY,14,14,1,3240,#N/A,AA233_WHITE/IVORY_14,,,,,,,BNV766
833,AA9249,ANDY ANAND COUTURE,WHITE,16,16,1,3240,#N/A,AA9249_WHITE_16,,,,,,,BNV0750
833,E1028,MILANO FORMALS,WHITE,16,16,1,3240,#N/A,E1028_WHITE_16,,,,,,,NV8971
834,F570,MILANO FORMALS,VICTORIA LILAC,2XL,18,1,3240,#N/A,F570_VICTORIA LILAC_18,,,,,,,B429
834,F570,MILANO FORMALS,VICTORIA LILAC,4XL,26,1,3240,#N/A,F570_VICTORIA LILAC_26,,,,,,,B429
834,F570,MILANO FORMALS,VICTORIA LILAC,5XL,30,1,3240,#N/A,F570_VICTORIA LILAC_30,,,,,,,B429
834,E1024,MILANO FORMALS,TRUFFLE,M,10,3,3240,#N/A,E1024_TRUFFLE_10,,,,,,,NV8975
834,F570,MILANO FORMALS,VICTORIA LILAC,3XL,22,4,3240,#N/A,F570_VICTORIA LILAC_22,,,,,,,B429
834,F570,MILANO FORMALS,VICTORIA LILAC,8XL,40,4,3240,#N/A,F570_VICTORIA LILAC_40,,,,,,,B429
834,F570,MILANO FORMALS,VICTORIA LILAC,S,8,4,3240,#N/A,F570_VICTORIA LILAC_8,,,,,,,B429
834,F570,MILANO FORMALS,VICTORIA LILAC,6XL,34,5,3240,#N/A,F570_VICTORIA LILAC_34,,,,,,,B429
834,F570,MILANO FORMALS,VICTORIA LILAC,7XL,38,5,3240,#N/A,F570_VICTORIA LILAC_38,,,,,,,B429
834,E1024,MILANO FORMALS,TRUFFLE,S,8,18,3240,#N/A,E1024_TRUFFLE_8,,,,,,,NV8975
835,E1119,MILANO FORMALS,VICTORIA LILAC,5XL,30,1,3240,#N/A,E1119_VICTORIA LILAC_30,,,,,,,NV8880
835,E1119,MILANO FORMALS,VICTORIA LILAC,2XL,18,2,3240,#N/A,E1119_VICTORIA LILAC_18,,,,,,,NV8880
835,E1119,MILANO FORMALS,VICTORIA LILAC,L,12,3,3240,#N/A,E1119_VICTORIA LILAC_12,,,,,,,NV8880
835,E1119,MILANO FORMALS,VICTORIA LILAC,XL,14,3,3240,#N/A,E1119_VICTORIA LILAC_14,,,,,,,NV8880
835,E1119,MILANO FORMALS,VICTORIA LILAC,M,10,6,3240,#N/A,E1119_VICTORIA LILAC_10,,,,,,,NV8880
835,E1119,MILANO FORMALS,VICTORIA LILAC,S,8,13,3240,#N/A,E1119_VICTORIA LILAC_8,,,,,,,NV8880
836,E2752,MILANO FORMALS,GREEN,6,6,1,3240,Elegant Evening,E2752_GREEN_6,,,,,,,NV7247
836,E2752,MILANO FORMALS,GREEN,20,20,1,3240,Elegant Evening,E2752_GREEN_20,,,,,,,NV7247
836,E1068,MILANO FORMALS,VICTORIA LILAC,S,8,3,3240,#N/A,E1068_VICTORIA LILAC_8,,,,,,,NV8931
836,E2752,MILANO FORMALS,GREEN,12,12,4,3240,Elegant Evening,E2752_GREEN_12,,,,,,,NV7247
836,E1068,MILANO FORMALS,VICTORIA LILAC,M,10,4,3240,#N/A,E1068_VICTORIA LILAC_10,,,,,,,NV8931
836,E1071,MILANO FORMALS,PEACH FIZZ,M,10,4,3240,Bridesmaid,E1071_PEACH FIZZ_10,,,,,,,NV8928
836,E1071,MILANO FORMALS,PEACH FIZZ,S,8,4,3240,Bridesmaid,E1071_PEACH FIZZ_8,,,,,,,NV8928
836,E1119,MILANO FORMALS,VICTORIA LILAC,4XL,26,6,3240,#N/A,E1119_VICTORIA LILAC_26,,,,,,,NV8880
837,B8691,MILANO FORMALS,MELON,L,12,6,3240,#N/A,B8691_MELON_12,,,,,,,AT1308
837,B8691,MILANO FORMALS,MELON,2XL,18,6,3240,#N/A,B8691_MELON_18,,,,,,,AT1308
837,B8691,MILANO FORMALS,MELON,XL,14,9,3240,#N/A,B8691_MELON_14,,,,,,,AT1308
837,B8691,MILANO FORMALS,MELON,3XL,22,10,3240,#N/A,B8691_MELON_22,,,,,,,AT1308
838,AA9314,ANDY ANAND COUTURE,WHITE,8,8,1,3240,#N/A,AA9314_WHITE_8,,,,,,,BNV0685
838,AA9316,ANDY ANAND COUTURE,WHITE,14,14,2,3240,#N/A,AA9316_WHITE_14,,,,,,,BNV0683
838,E2752,MILANO FORMALS,GREEN,16,16,5,3240,Elegant Evening,E2752_GREEN_16,,,,,,,NV7247
839,AA9256,ANDY ANAND COUTURE,WHITE,14,14,1,3240,#N/A,AA9256_WHITE_14,,,,,,,BNV0743
839,AA9313,ANDY ANAND COUTURE,WHITE,14,14,1,3240,#N/A,AA9313_WHITE_14,,,,,,,BNV0686
839,AA9314,ANDY ANAND COUTURE,WHITE,14,14,1,3240,#N/A,AA9314_WHITE_14,,,,,,,BNV0685
839,AA9257,ANDY ANAND COUTURE,WHITE,16,16,1,3240,#N/A,AA9257_WHITE_16,,,,,,,BNV0742
839,AA9316,ANDY ANAND COUTURE,WHITE,16,16,1,3240,#N/A,AA9316_WHITE_16,,,,,,,BNV0683
839,E1822,MILANO FORMALS,IVORY,24,24,1,3240,#N/A,E1822_IVORY_24,,,,,,,NV8177
840,AA9349,ANDY ANAND COUTURE,IVORY,6,6,1,3240,#N/A,AA9349_IVORY_6,,,,,,,BNV0650
840,AA9349,ANDY ANAND COUTURE,IVORY,16,16,1,3240,#N/A,AA9349_IVORY_16,,,,,,,BNV0650
840,E1579,MILANO FORMALS,WHITE,12,12,3,3240,Prom,E1579_WHITE_12,,,,,,,NV8420
840,E1579,MILANO FORMALS,WHITE,4,4,4,3240,Prom,E1579_WHITE_4,,,,,,,NV8420
841,E2701,MILANO FORMALS,ROSE,6,6,1,3240,Ball Gown/Quinceanera ,E2701_ROSE_6,,,,,,,NV7298
841,E2080,MILANO FORMALS,BLACK,8,8,1,3240,Elegant Evening,E2080_BLACK_8,,,,,,,NV7919
841,E2436,MILANO FORMALS,BLACK/PRINT,8,8,1,3240,#N/A,E2436_BLACK/PRINT_8,,,,,,,NV7563
841,E2701,MILANO FORMALS,ROSE,10,10,1,3240,Ball Gown/Quinceanera ,E2701_ROSE_10,,,,,,,NV7298
841,E2410,MILANO FORMALS,NUDE/IVORY,14,14,1,3240,Elegant Evening,E2410_NUDE/IVORY_14,,,,,,,NV7589
841,E2770,MILANO FORMALS,RED,16,16,1,3240,Gala/ pageant,E2770_RED_16,,,,,,,NV7229
841,E2786,MILANO FORMALS,PURPLE,18,18,1,3240,Gala/ pageant,E2786_PURPLE_18,,,,,,,NV7213
841,E2080,MILANO FORMALS,BLACK,20,20,1,3240,Elegant Evening,E2080_BLACK_20,,,,,,,NV7919
841,E2754,MILANO FORMALS,NAVY,20,20,1,3240,Prom,E2754_NAVY_20,,,,,,,NV7245
841,E2753,MILANO FORMALS,TURQUOISE,24,24,1,3240,Elegant Evening,E2753_TURQUOISE_24,,,,,,,NV7246
841,E1904,MILANO FORMALS,BLACK,2,2,2,3240,#N/A,E1904_BLACK_2,,,,,,,NV8095
842,E1538,MILANO FORMALS,SAGE,2,2,1,3240,#N/A,E1538_SAGE_2,,,,,,,NV8461
842,E1538,MILANO FORMALS,SAGE,8,8,1,3240,#N/A,E1538_SAGE_8,,,,,,,NV8461
842,E2613,MILANO FORMALS,MAUVE,14,14,1,3240,Bridesmaid,E2613_MAUVE_14,,,,,,,NV7386
842,AA9331,ANDY ANAND COUTURE,WHITE,18,18,1,3240,#N/A,AA9331_WHITE_18,,,,,,,BNV0668
842,E1538,MILANO FORMALS,SAGE,4,4,9,3240,#N/A,E1538_SAGE_4,,,,,,,NV8461
843,AA9309,ANDY ANAND COUTURE,IVORY,6,6,1,3240,#N/A,AA9309_IVORY_6,,,,,,,BNV0690
843,AA9254,ANDY ANAND COUTURE,IVORY,8,8,1,3240,#N/A,AA9254_IVORY_8,,,,,,,BNV0745
843,AA9309,ANDY ANAND COUTURE,WHITE,14,14,1,3240,#N/A,AA9309_WHITE_14,,,,,,,BNV0690
843,AA9346,ANDY ANAND COUTURE,IVORY,14,14,1,3240,#N/A,AA9346_IVORY_14,,,,,,,BNV0653
844,E1827,MILANO FORMALS,BLACK,18,18,1,3240,Elegant Evening,E1827_BLACK_18,,,,,,,NV8172
844,E2158,MILANO FORMALS,GOLD,30,30,1,3240,Gala/ pageant,E2158_GOLD_30,,,,,,,NV7841
844,E1119,MILANO FORMALS,CHAMPAGNE,4XL,26,1,3240,#N/A,E1119_CHAMPAGNE_26,,,,,,,NV8880
844,B8716,MILANO FORMALS,FUCHSIA,6XL,34,1,3240,#N/A,B8716_FUCHSIA_34,,,,,,,AT1283
844,E1540,MILANO FORMALS,BLUE/PINK,4,4,2,3240,#N/A,E1540_BLUE/PINK_4,,,,,,,NV8459
845,E1942,MILANO FORMALS,ROYAL,2,2,1,3240,#N/A,E1942_ROYAL_2,,,,,,,NV8057
845,E1942,MILANO FORMALS,ROYAL,18,18,1,3240,#N/A,E1942_ROYAL_18,,,,,,,NV8057
845,E1796,MILANO FORMALS,BLACK,6,6,2,3240,#N/A,E1796_BLACK_6,,,,,,,NV8203
845,E1942,MILANO FORMALS,ROYAL,14,14,2,3240,#N/A,E1942_ROYAL_14,,,,,,,NV8057
845,E1942,MILANO FORMALS,ROYAL,6,6,3,3240,#N/A,E1942_ROYAL_6,,,,,,,NV8057
845,E1942,MILANO FORMALS,ROYAL,10,10,3,3240,#N/A,E1942_ROYAL_10,,,,,,,NV8057
845,E1942,MILANO FORMALS,ROYAL,8,8,4,3240,#N/A,E1942_ROYAL_8,,,,,,,NV8057
846,E1946,MILANO FORMALS,NAVY,2,2,1,3240,#N/A,E1946_NAVY_2,,,,,,,NV8053
846,E1264,MILANO FORMALS,SAGE,4,4,1,3240,Bridesmaid,E1264_SAGE_4,,,,,,,NV8735
846,AA9313,ANDY ANAND COUTURE,IVORY,6,6,1,3240,#N/A,AA9313_IVORY_6,,,,,,,BNV0686
846,E1831,MILANO FORMALS,RED,6,6,1,3240,#N/A,E1831_RED_6,,,,,,,NV8168
