BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,SIZE_US,QUANTITY,BOX LOCATION,CATEGORIES,SKU,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,Florida_count,MAPPED,Style_colour
256,E2107,MILANO FORMALS,LAVENDER,4,4,2,3032,Gala/ pageant,E2107_LAVENDER_4,,,,,,,NV7892,E2107_LAVENDER
256,E2107,MILANO FORMALS,LAVENDER,18,18,2,3032,Gala/ pageant,E2107_LAVENDER_18,,,,,,,NV7892,E2107_LAVENDER
256,E2107,MILANO FORMALS,LAVENDER,2,2,3,3032,Gala/ pageant,E2107_LAVENDER_2,,,,,,,NV7892,E2107_LAVENDER
256,E2107,MILANO FORMALS,LAVENDER,8,8,3,3032,Gala/ pageant,E2107_LAVENDER_8,,,,,1,,NV7892,E2107_LAVENDER
256,E2107,MILANO FORMALS,LAVENDER,16,16,5,3032,Gala/ pageant,E2107_LAVENDER_16,,,,,,,NV7892,E2107_LAVENDER
257,E1420,MILANO FORMALS,ROYAL,2,2,2,3032,Bridesmaid,E1420_ROYAL_2,,,,,,,NV8579,E1420_ROYAL
257,E1420,MILANO FORMALS,ROYAL,4,4,20,3032,Bridesmaid,E1420_ROYAL_4,,,,,,,NV8579,E1420_ROYAL
258,E1822,MILANO FORMALS,IVORY,28,28,1,3032,#N/A,E1822_IVORY_28,,,,,,,NV8177,E1822_IVORY
258,E1449,MILANO FORMALS,SILVER,22,22,2,3032,#N/A,E1449_SILVER_22,,,,,,,NV8550,E1449_SILVER
258,E1420,MILANO FORMALS,ROYAL,6,6,7,3032,Bridesmaid,E1420_ROYAL_6,,,,,,,NV8579,E1420_ROYAL
259,E2106,MILANO FORMALS,BABY BLUE,10,10,1,3032,#N/A,E2106_BABY BLUE_10,,,,,,,NV7893,E2106_BABY BLUE
259,E2106,MILANO FORMALS,BABY BLUE,12,12,1,3032,#N/A,E2106_BABY BLUE_12,,,,,,,NV7893,E2106_BABY BLUE
259,E1022,MILANO FORMALS,PURPLE,14,14,1,3032,Embellished,E1022_PURPLE_14,,,,,,,NV8977,E1022_PURPLE
259,E1022,MILANO FORMALS,PURPLE,16,16,1,3032,Embellished,E1022_PURPLE_16,,,,,,,NV8977,E1022_PURPLE
259,E1022,MILANO FORMALS,PURPLE,26,26,1,3032,Embellished,E1022_PURPLE_26,,,,,,,NV8977,E1022_PURPLE
259,E2106,MILANO FORMALS,BABY BLUE,4,4,2,3032,#N/A,E2106_BABY BLUE_4,,,,,,,NV7893,E2106_BABY BLUE
259,E2106,MILANO FORMALS,BABY BLUE,2,2,3,3032,#N/A,E2106_BABY BLUE_2,,,,,,,NV7893,E2106_BABY BLUE
259,E2106,MILANO FORMALS,BABY BLUE,6,6,6,3032,#N/A,E2106_BABY BLUE_6,,,,,,,NV7893,E2106_BABY BLUE
260,E1852,MILANO FORMALS,CHARCOAL,8,8,1,3032,Bridesmaid,E1852_CHARCOAL_8,,,,,,,NV8147,E1852_CHARCOAL
260,E2085,MILANO FORMALS,CHARCOAL,8,8,1,3032,Elegant Evening,E2085_CHARCOAL_8,,,,,,,NV7914,E2085_CHARCOAL
260,E2430,MILANO FORMALS,WHITE/BLACK,8,8,1,3032,Embellished,E2430_WHITE/BLACK_8,,,,,,,NV7569,E2430_WHITE/BLACK
260,E2753,MILANO FORMALS,TURQUOISE,8,8,1,3032,Elegant Evening,E2753_TURQUOISE_8,,,,,,,NV7246,E2753_TURQUOISE
260,E2775,MILANO FORMALS,ROYAL,8,8,1,3032,#N/A,E2775_ROYAL_8,,,,,,,NV7224,E2775_ROYAL
260,E1582,MILANO FORMALS,TEAL,10,10,1,3032,Bridesmaid,E1582_TEAL_10,,,,,,,NV8417,E1582_TEAL
260,E1657,MILANO FORMALS,TEAL,8,8,2,3032,Elegant Evening,E1657_TEAL_8,,,,,,,NV8342,E1657_TEAL
260,E2101,MILANO FORMALS,WINE,8,8,2,3032,Gala/ pageant,E2101_WINE_8,,,,,,,NV7898,E2101_WINE
260,E2322,MILANO FORMALS,BLUSH,16,16,2,3032,Ball Gown/Quinceanera ,E2322_BLUSH_16,,,,,,,NV7677,E2322_BLUSH
260,E1852,MILANO FORMALS,PINK,8,8,3,3032,Bridesmaid,E1852_PINK_8,,,,,,,NV8147,E1852_PINK
261,E1582,MILANO FORMALS,PURPLE,4,4,1,3032,Bridesmaid,E1582_PURPLE_4,,,,,,,NV8417,E1582_PURPLE
261,E1799,MILANO FORMALS,LILAC,4,4,5,3032,Prom,E1799_LILAC_4,,,,,,,NV8200,E1799_LILAC
261,E1799,MILANO FORMALS,LILAC,2,2,6,3032,Prom,E1799_LILAC_2,,,,,,,NV8200,E1799_LILAC
262,E2779,MILANO FORMALS,PINK,0,0,1,3032,#N/A,E2779_PINK_0,,,,,,,NV7220,E2779_PINK
262,E2449,MILANO FORMALS,GREEN,10,10,1,3032,Ball Gown/Quinceanera ,E2449_GREEN_10,,,,,,,NV7556,E2449_GREEN
262,E2787,MILANO FORMALS,NAVY,12,12,1,3032,#N/A,E2787_NAVY_12,,,,,,,NV7212,E2787_NAVY
262,E2708,MILANO FORMALS,BLACK,14,14,1,3032,Ball Gown/Quinceanera ,E2708_BLACK_14,,,,,,,NV7291,E2708_BLACK
262,E2708,MILANO FORMALS,NAVY,16,16,1,3032,Ball Gown/Quinceanera ,E2708_NAVY_16,,,,,,,NV7291,E2708_NAVY
262,E2161,MILANO FORMALS,RED,18,18,1,3032,Elegant Evening,E2161_RED_18,,,,,,,NV7838,E2161_RED
263,E1988,MILANO FORMALS,ROYAL,0,0,1,3032,2 Piece,E1988_ROYAL_0,,,,,,,NV8011,E1988_ROYAL
263,E2233,MILANO FORMALS,WHITE,4,4,1,3032,Gala/ pageant,E2233_WHITE_4,,,,,,,NV7766,E2233_WHITE
263,E1552,MILANO FORMALS,BLACK,6,6,1,3032,#N/A,E1552_BLACK_6,,,,,,,NV8447,E1552_BLACK
263,E2324,MILANO FORMALS,PINK,6,6,1,3032,Embellished,E2324_PINK_6,,,,,,,NV7675,E2324_PINK
263,E2560,MILANO FORMALS,NAVY,6,6,1,3032,#N/A,E2560_NAVY_6,,,,,,,NV7439,E2560_NAVY
263,AA9308,ANDY ANAND COUTURE,WHITE,8,8,1,3032,#N/A,AA9308_WHITE_8,,,,,,,BNV0691,AA9308_WHITE
263,E2034,MILANO FORMALS,BERRY,8,8,1,3032,2 Piece,E2034_BERRY_8,,,,,,,NV7965,E2034_BERRY
263,E1868,MILANO FORMALS,CHAMPAGNE,24,24,1,3032,Embellished,E1868_CHAMPAGNE_24,,,,,,,NV8131,E1868_CHAMPAGNE
263,E1264,MILANO FORMALS,BLACK,5XL,30,1,3032,Bridesmaid,E1264_BLACK_30,,,,,,,NV8735,E1264_BLACK
264,E2227,MILANO FORMALS,FUCHSIA,8,8,1,3032,Short,E2227_FUCHSIA_8,,,,,,,NV7772,E2227_FUCHSIA
264,E2227,MILANO FORMALS,FUCHSIA,14,14,1,3032,Short,E2227_FUCHSIA_14,,,,,,,NV7772,E2227_FUCHSIA
264,E2227,MILANO FORMALS,FUCHSIA,18,18,1,3032,Short,E2227_FUCHSIA_18,,,,,,,NV7772,E2227_FUCHSIA
264,E2574,MILANO FORMALS,BLACK,8,8,2,3032,Bridesmaid,E2574_BLACK_8,,,,,,,NV7425,E2574_BLACK
264,E2227,MILANO FORMALS,FUCHSIA,10,10,3,3032,Short,E2227_FUCHSIA_10,,,,,,,NV7772,E2227_FUCHSIA
264,E1391,MILANO FORMALS,ROYAL,24,24,4,3032,#N/A,E1391_ROYAL_24,,,,,,,NV8608,E1391_ROYAL
265,BD2006/792,MILANO FORMALS,WINE,14,14,1,3032,#N/A,BD2006/792_WINE_14,,,,,,,ATD7993/027,BD2006/792_WINE
265,E1657,MILANO FORMALS,BLACK,14,14,1,3032,Elegant Evening,E1657_BLACK_14,,,,,,,NV8342,E1657_BLACK
265,E2101,MILANO FORMALS,WINE,14,14,1,3032,Gala/ pageant,E2101_WINE_14,,,,,,,NV7898,E2101_WINE
265,E2126,MILANO FORMALS,BLACK,14,14,1,3032,#N/A,E2126_BLACK_14,,,,,,,NV7873,E2126_BLACK
265,E1502,MILANO FORMALS,IVORY,6,6,2,3032,Bridesmaid,E1502_IVORY_6,,,,,,,NV8497,E1502_IVORY
265,E1013,MILANO FORMALS,SUNSHINE,14,14,2,3032,Elegant Evening,E1013_SUNSHINE_14,,,,,,,NV8986,E1013_SUNSHINE
265,E1799,MILANO FORMALS,TEAL,14,14,2,3032,Prom,E1799_TEAL_14,,,,,,,NV8200,E1799_TEAL
265,E1502,MILANO FORMALS,IVORY,4,4,3,3032,Bridesmaid,E1502_IVORY_4,,,,,,,NV8497,E1502_IVORY
265,E1502,MILANO FORMALS,IVORY,8,8,3,3032,Bridesmaid,E1502_IVORY_8,,,,,,,NV8497,E1502_IVORY
266,E2346,MILANO FORMALS,GOLD,2,2,1,3032,#N/A,E2346_GOLD_2,,,,,,,NV7653,E2346_GOLD
266,E1907,MILANO FORMALS,CHARCOAL,4,4,1,3032,#N/A,E1907_CHARCOAL_4,,,,,,,NV8092,E1907_CHARCOAL
266,AA229,ANDY ANAND COUTURE,WHITE/NUDE,6,6,1,3032,#N/A,AA229_WHITE/NUDE_6,,,,,,,BNV770,AA229_WHITE/NUDE
266,E2394,MILANO FORMALS,IVORY/PRINT,8,8,1,3032,#N/A,E2394_IVORY/PRINT_8,,,,,,,NV7605,E2394_IVORY/PRINT
266,AA9270,ANDY ANAND COUTURE,WHITE/NAVY,9,9,1,3032,#N/A,AA9270_WHITE/NAVY_9,,,,,,,BNV0729,AA9270_WHITE/NAVY
266,E2317,MILANO FORMALS,NAVY,12,12,1,3032,2 Piece,E2317_NAVY_12,,,,,,,NV7682,E2317_NAVY
266,E2042,MILANO FORMALS,BURGUNDY,18,18,1,3032,Gala/ pageant,E2042_BURGUNDY_18,,,,,,,NV7957,E2042_BURGUNDY
266,BD2007/10,MILANO FORMALS,GOLD,14,14,1,3032,#N/A,BD2007/10_GOLD_14,,,,,,,ATD7992/89,BD2007/10_GOLD
267,B8865,MILANO FORMALS,SANGRIA,2,2,1,3032,Elegant Evening,B8865_SANGRIA_2,,,,,,,AT1134,B8865_SANGRIA
267,E1582,MILANO FORMALS,FUCHSIA,2,2,1,3032,Bridesmaid,E1582_FUCHSIA_2,,,,,,,NV8417,E1582_FUCHSIA
267,E1605,MILANO FORMALS,PURPLE,2,2,1,3032,#N/A,E1605_PURPLE_2,,,,,,,NV8394,E1605_PURPLE
267,E1657,MILANO FORMALS,LAVENDER,2,2,1,3032,Elegant Evening,E1657_LAVENDER_2,,,,,,,NV8342,E1657_LAVENDER
267,E1796,MILANO FORMALS,NAVY,2,2,1,3032,#N/A,E1796_NAVY_2,,,,,,,NV8203,E1796_NAVY
267,E1799,MILANO FORMALS,LILAC,2,2,1,3032,Prom,E1799_LILAC_2,,,,,,,NV8200,E1799_LILAC
267,E2032,MILANO FORMALS,TEAL,2,2,1,3032,Elegant Evening,E2032_TEAL_2,,,,,,,NV7967,E2032_TEAL
267,E2534,MILANO FORMALS,BLUE,2,2,1,3032,Embellished,E2534_BLUE_2,,,,,,,NV7465,E2534_BLUE
267,E1605,MILANO FORMALS,PURPLE,4,4,1,3032,#N/A,E1605_PURPLE_4,,,,,,,NV8394,E1605_PURPLE
267,E1657,MILANO FORMALS,LAVENDER,4,4,1,3032,Elegant Evening,E1657_LAVENDER_4,,,,,,,NV8342,E1657_LAVENDER
267,E1799,MILANO FORMALS,LILAC,4,4,1,3032,Prom,E1799_LILAC_4,,,,,,,NV8200,E1799_LILAC
267,B8896,MILANO FORMALS,NAVY,S,8,1,3032,#N/A,B8896_NAVY_8,,,,,,,AT1103,B8896_NAVY
267,E1582,MILANO FORMALS,PURPLE,2,2,2,3032,Bridesmaid,E1582_PURPLE_2,,,,,,,NV8417,E1582_PURPLE
267,E2053,MILANO FORMALS,NAVY,2,2,2,3032,Elegant Evening,E2053_NAVY_2,,,,,,,NV7946,E2053_NAVY
268,AA221,ANDY ANAND COUTURE,WHITE,6,6,1,3032,#N/A,AA221_WHITE_6,,,,,,,BNV778,AA221_WHITE
268,AA9304,ANDY ANAND COUTURE,WHITE,6,6,1,3032,#N/A,AA9304_WHITE_6,,,,,,,BNV0695,AA9304_WHITE
268,AA9270,ANDY ANAND COUTURE,WHITE/BURGUNDY,14,14,1,3032,#N/A,AA9270_WHITE/BURGUNDY_14,,,,,,,BNV0729,AA9270_WHITE/BURGUNDY
268,B8808,MILANO FORMALS,IVORY,S,8,1,3032,#N/A,B8808_IVORY_8,,,,,,,AT1191,B8808_IVORY
268,B8808,MILANO FORMALS,NAVY/IVORY,M,10,2,3032,#N/A,B8808_NAVY/IVORY_10,,,,,,,AT1191,B8808_NAVY/IVORY
268,B8401,MILANO FORMALS,SKY BLUE,S,8,2,3032,#N/A,B8401_SKY BLUE_8,,,,,,,AT1598,B8401_SKY BLUE
268,B8808,MILANO FORMALS,NAVY/IVORY,S,8,4,3032,#N/A,B8808_NAVY/IVORY_8,,,,,,,AT1191,B8808_NAVY/IVORY
269,E1965,MILANO FORMALS,SANGRIA,0,0,1,3032,2 Piece,E1965_SANGRIA_0,,,,,,,NV8034,E1965_SANGRIA
269,E2100,MILANO FORMALS,MIDNIGHT,0,0,1,3032,Elegant Evening,E2100_MIDNIGHT_0,,,,,,,NV7899,E2100_MIDNIGHT
269,E2335,MILANO FORMALS,ROYAL,4,4,1,3032,Embellished,E2335_ROYAL_4,,,,,,,NV7664,E2335_ROYAL
269,E2449,MILANO FORMALS,GREEN,4,4,1,3032,Ball Gown/Quinceanera ,E2449_GREEN_4,,,,,,,NV7550,E2449_GREEN
269,F570,MILANO FORMALS,ROYAL,6XL,34,1,3032,#N/A,F570_ROYAL_34,,,,,,,B429,F570_ROYAL
270,E2346,MILANO FORMALS,GOLD,2,2,1,3032,#N/A,E2346_GOLD_2,,,,,,,NV7653,E2346_GOLD
270,E2335,MILANO FORMALS,ROYAL,4,4,1,3032,Embellished,E2335_ROYAL_4,,,,,,,NV7664,E2335_ROYAL
270,E1546,MILANO FORMALS,BLACK,8,8,1,3032,Short,E1546_BLACK_8,,,,,,,NV8453,E1546_BLACK
270,E2771,MILANO FORMALS,IVORY/NUDE,22,22,1,3032,#N/A,E2771_IVORY/NUDE_22,,,,,,,NV7228,E2771_IVORY/NUDE
270,E2578,MILANO FORMALS,BLACK,8,8,2,3032,#N/A,E2578_BLACK_8,,,,,,,NV7421,E2578_BLACK
270,E1546,MILANO FORMALS,BLACK,4,4,3,3032,Short,E1546_BLACK_4,,,,,,,NV8453,E1546_BLACK
271,E2589,MILANO FORMALS,BLACK,0,0,1,3032,Ball Gown/Quinceanera ,E2589_BLACK_0,,,,,,,NV7410,E2589_BLACK
271,E2613,MILANO FORMALS,MAUVE,2,2,1,3032,Bridesmaid,E2613_MAUVE_2,,,,,,,NV7386,E2613_MAUVE
271,E2786,MILANO FORMALS,PURPLE,6,6,1,3032,Gala/ pageant,E2786_PURPLE_6,,,,,,,NV7213,E2786_PURPLE
271,E2074,MILANO FORMALS,NAVY,8,8,1,3032,Embellished,E2074_NAVY_8,,,,,,,NV7925,E2074_NAVY
271,E2775,MILANO FORMALS,ROYAL,10,10,1,3032,#N/A,E2775_ROYAL_10,,,,,,,NV7224,E2775_ROYAL
271,E1778,MILANO FORMALS,NAVY,12,12,1,3032,Embellished,E1778_NAVY_12,,,,,,,NV8221,E1778_NAVY
271,E2767,MILANO FORMALS,WINE,12,12,1,3032,Embellished,E2767_WINE_12,,,,,,,NV7232,E2767_WINE
271,E2430,MILANO FORMALS,WHITE/BLUE,14,14,1,3032,Embellished,E2430_WHITE/BLUE_14,,,,,,,NV7569,E2430_WHITE/BLUE
271,E1882,MILANO FORMALS,ROYAL,30,30,1,3032,Embellished,E1882_ROYAL_30,,,,,,,NV8117,E1882_ROYAL
272,E2360,MILANO FORMALS,PURPLE PRINT,4,4,1,3032,Elegant Evening,E2360_PURPLE PRINT_4,,,,,,,NV7639,E2360_PURPLE PRINT
272,E2753,MILANO FORMALS,TURQUOISE,8,8,1,3032,Elegant Evening,E2753_TURQUOISE_8,,,,,,,NV7246,E2753_TURQUOISE
272,E2752,MILANO FORMALS,GREEN,14,14,1,3032,Elegant Evening,E2752_GREEN_14,,,,,,,NV7247,E2752_GREEN
272,E2340,MILANO FORMALS,ROSE,16,16,1,3032,Short,E2340_ROSE_16,,,,,,,NV7659,E2340_ROSE
272,B8808,MILANO FORMALS,IVORY,S,8,1,3032,#N/A,B8808_IVORY_8,,,,,,,AT1191,B8808_IVORY
272,E2752,MILANO FORMALS,GREEN,2,2,2,3032,Elegant Evening,E2752_GREEN_2,,,,,,,NV7247,E2752_GREEN
272,E2752,MILANO FORMALS,GREEN,12,12,2,3032,Elegant Evening,E2752_GREEN_12,,,,,,,NV7247,E2752_GREEN
273,E1988,MILANO FORMALS,ROYAL,0,0,1,3032,2 Piece,E1988_ROYAL_0,,,,,,,NV8011,E1988_ROYAL
273,E2449,MILANO FORMALS,GREEN,0,0,1,3032,Ball Gown/Quinceanera ,E2449_GREEN_0,,,,,,,NV7550,E2449_GREEN
273,E2449,MILANO FORMALS,GREEN,2,2,1,3032,Ball Gown/Quinceanera ,E2449_GREEN_2,,,,,,,NV7550,E2449_GREEN
273,E2088,MILANO FORMALS,BLACK,6,6,1,3032,Short,E2088_BLACK_6,,,,,,,NV7911,E2088_BLACK
273,E2088,MILANO FORMALS,BLACK,10,10,1,3032,Short,E2088_BLACK_10,,,,,,,NV7911,E2088_BLACK
273,E2557,MILANO FORMALS,NAVY,14,14,1,3032,#N/A,E2557_NAVY_14,,,,,,,NV7442,E2557_NAVY
273,E2258,MILANO FORMALS,CHARCOAL,16,16,1,3032,Short,E2258_CHARCOAL_16,,,,,,,NV7741,E2258_CHARCOAL
273,E2088,MILANO FORMALS,WINE,14,14,3,3032,Short,E2088_WINE_14,,,,,,,NV7911,E2088_WINE
273,E2088,MILANO FORMALS,WINE,10,10,4,3032,Short,E2088_WINE_10,,,,,,,NV7911,E2088_WINE
273,B8808,MILANO FORMALS,IVORY,S,8,4,3032,#N/A,B8808_IVORY_8,,,,,,,AT1911,B8808_IVORY
274,E2084,MILANO FORMALS,BLACK,8,8,1,3032,Short,E2084_BLACK_8,,,,,,,NV7915,E2084_BLACK
274,E2088,MILANO FORMALS,BURGUNDY,0,0,3,3032,Short,E2088_BURGUNDY_0,,,,,,,NV7911,E2088_BURGUNDY
274,E2084,MILANO FORMALS,BLACK,6,6,3,3032,Short,E2084_BLACK_6,,,,,,,NV7915,E2084_BLACK
274,E2084,MILANO FORMALS,BLACK,4,4,4,3032,Short,E2084_BLACK_4,,,,,,,NV7915,E2084_BLACK
274,E2088,MILANO FORMALS,BURGUNDY,4,4,4,3032,Short,E2088_BURGUNDY_4,,,,,,,NV7911,E2088_BURGUNDY
274,E2088,MILANO FORMALS,BURGUNDY,6,6,6,3032,Short,E2088_BURGUNDY_6,,,,,,,NV7911,E2088_BURGUNDY
274,E2088,MILANO FORMALS,BURGUNDY,12,12,6,3032,Short,E2088_BURGUNDY_12,,,,,,,NV7911,E2088_BURGUNDY
275,E2225,MILANO FORMALS,BLACK/GREEN,8,8,1,3032,#N/A,E2225_BLACK/GREEN_8,,,,,,,NV7774,E2225_BLACK/GREEN
275,E2225,MILANO FORMALS,BLACK/GREEN,12,12,3,3032,#N/A,E2225_BLACK/GREEN_12,,,,,,,NV7774,E2225_BLACK/GREEN
275,E2225,MILANO FORMALS,BLACK/GREEN,10,10,4,3032,#N/A,E2225_BLACK/GREEN_10,,,,,,,NV7774,E2225_BLACK/GREEN
275,E2225,MILANO FORMALS,BLACK/GREEN,6,6,REM,3032,#N/A,E2225_BLACK/GREEN_6,,,,,,1,NV7774,E2225_BLACK/GREEN
276,E2787,MILANO FORMALS,NAVY,8,8,1,3032,#N/A,E2787_NAVY_8,,,,,,,NV7212,E2787_NAVY
276,E2787,MILANO FORMALS,NAVY,4,4,5,3032,#N/A,E2787_NAVY_4,,,,,,,NV7212,E2787_NAVY
277,E1334,MILANO FORMALS,FUCHSIA,8,8,3,3032,#N/A,E1334_FUCHSIA_8,,,,,,,NV8665,E1334_FUCHSIA
277,E1334,MILANO FORMALS,FUCHSIA,4,4,5,3032,#N/A,E1334_FUCHSIA_4,,,,,,,NV8665,E1334_FUCHSIA
277,E1672,MILANO FORMALS,ROYAL,16,16,6,3032,#N/A,E1672_ROYAL_16,,,,,,,NV8327,E1672_ROYAL
278,E1412,MILANO FORMALS,BROWN,12,12,1,3032,#N/A,E1412_BROWN_12,,,,,,,NV8587,E1412_BROWN
278,E1270,MILANO FORMALS,TEAL,14,14,1,3032,Bridesmaid,E1270_TEAL_14,,,,,,,NV8729,E1270_TEAL
278,E1412,MILANO FORMALS,BROWN,16,16,1,3032,#N/A,E1412_BROWN_16,,,,,,,NV8587,E1412_BROWN
278,E1412,MILANO FORMALS,BROWN,24,24,1,3032,#N/A,E1412_BROWN_24,,,,,,,NV8587,E1412_BROWN
278,F570,MILANO FORMALS,SKY BLUE,24,24,1,3032,#N/A,F570_SKY BLUE_24,,,,,,,B429,F570_SKY BLUE
278,E1412,MILANO FORMALS,BROWN,20,20,3,3032,#N/A,E1412_BROWN_20,,,,,,,NV8587,E1412_BROWN
278,F570,MILANO FORMALS,SKY BLUE,20,20,5,3032,#N/A,F570_SKY BLUE_20,,,,,,,B429,F570_SKY BLUE
279,AA9301,ANDY ANAND COUTURE,WHITE,4,4,1,3032,#N/A,AA9301_WHITE_4,,,,,,,BNV0698,AA9301_WHITE
279,AA9319,ANDY ANAND COUTURE,WHITE,4,4,1,3032,#N/A,AA9319_WHITE_4,,,,,,,BNV0680,AA9319_WHITE
279,AA9312,ANDY ANAND COUTURE,WHITE,4,4,3,3032,#N/A,AA9312_WHITE_4,,,,,,,BNV0687,AA9312_WHITE
280,F1116,MILANO FORMALS,WHITE,40,40,1,3032,#N/A,F1116_WHITE_40,,,,,,,B8883,F1116_WHITE
280,F1116,MILANO FORMALS,FUCHSIA,8,8,2,3032,#N/A,F1116_FUCHSIA_8,,,,,,,B8883,F1116_FUCHSIA
280,F1116,MILANO FORMALS,WHITE,34,34,2,3032,#N/A,F1116_WHITE_34,,,,,,,B8883,F1116_WHITE
280,F1116,MILANO FORMALS,FUCHSIA,34,34,2,3032,#N/A,F1116_FUCHSIA_34,,,,,,,B8883,F1116_FUCHSIA
280,F1116,MILANO FORMALS,FUCHSIA,4,4,8,3032,#N/A,F1116_FUCHSIA_4,,,,,,,B8883,F1116_FUCHSIA
281,F1116,MILANO FORMALS,GOLD,14,14,1,3032,#N/A,F1116_GOLD_14,,,,,,,B8883,F1116_GOLD
281,F1116,MILANO FORMALS,GOLD,2,2,2,3032,#N/A,F1116_GOLD_2,,,,,,,B8883,F1116_GOLD
281,F1116,MILANO FORMALS,ROYAL,40,40,2,3032,#N/A,F1116_ROYAL_40,,,,,,,B8883,F1116_ROYAL
281,F1116,MILANO FORMALS,GOLD,12,12,3,3032,#N/A,F1116_GOLD_12,,,,,,,B8883,F1116_GOLD
281,F1116,MILANO FORMALS,ROYAL,34,34,3,3032,#N/A,F1116_ROYAL_34,,,,,,,B8883,F1116_ROYAL
281,F1116,MILANO FORMALS,ROYAL,38,38,10,3032,#N/A,F1116_ROYAL_38,,,,,,,B8883,F1116_ROYAL
282,F1116,MILANO FORMALS,TRUFFLE,38,38,4,3032,#N/A,F1116_TRUFFLE_38,,,,,,,B8883,F1116_TRUFFLE
282,F1116,MILANO FORMALS,TRUFFLE,40,40,4,3032,#N/A,F1116_TRUFFLE_40,,,,,,,B8883,F1116_TRUFFLE
282,F1116,MILANO FORMALS,TRUFFLE,34,34,10,3032,#N/A,F1116_TRUFFLE_34,,,,,,,B8883,F1116_TRUFFLE
283,F1116,MILANO FORMALS,BLACK,2,2,1,3032,#N/A,F1116_BLACK_2,,,,,,,B8883,F1116_BLACK
283,F1116,MILANO FORMALS,BLACK,10,10,1,3032,#N/A,F1116_BLACK_10,,,,,,,B8883,F1116_BLACK
283,F1116,MILANO FORMALS,BLACK,12,12,2,3032,#N/A,F1116_BLACK_12,,,,,,,B8883,F1116_BLACK
283,F1116,MILANO FORMALS,BLACK,4,4,7,3032,#N/A,F1116_BLACK_4,,,,,,,B8883,F1116_BLACK
283,F1116,MILANO FORMALS,BLACK,8,8,8,3032,#N/A,F1116_BLACK_8,,,,,,,B8883,F1116_BLACK
284,E2317,MILANO FORMALS,NAVY,14,14,1,3032,2 Piece,E2317_NAVY_14,,,,,,,NV7682,E2317_NAVY
284,E2335,MILANO FORMALS,ROYAL,16,16,1,3032,Embellished,E2335_ROYAL_16,,,,,,,NV7664,E2335_ROYAL
284,E2334,MILANO FORMALS,PRINT,18,18,1,3032,Elegant Evening,E2334_PRINT_18,,,,,,,NV7665,E2334_PRINT
284,E2331,MILANO FORMALS,RED,10,10,2,3032,Elegant Evening,E2331_RED_10,,,,,,,NV7668,E2331_RED
284,E2335,MILANO FORMALS,ROYAL,12,12,2,3032,Embellished,E2335_ROYAL_12,,,,,,,NV7664,E2335_ROYAL
285,E1546,MILANO FORMALS,BLACK,4,4,1,3032,Short,E1546_BLACK_4,,,,,,,NV8453,E1546_BLACK
285,E2034,MILANO FORMALS,BERRY,8,8,1,3032,2 Piece,E2034_BERRY_8,,,,,,,NV7965,E2034_BERRY
285,E2786,MILANO FORMALS,PURPLE,18,18,1,3032,Gala/ pageant,E2786_PURPLE_18,,,,,,,NV8213,E2786_PURPLE
285,E1573,MILANO FORMALS,PURPLE,24,24,1,3032,Bridesmaid,E1573_PURPLE_24,,,,,,,NV8426,E1573_PURPLE
285,E2786,MILANO FORMALS,PURPLE,12,12,2,3032,Gala/ pageant,E2786_PURPLE_12,,,,,,,NV7213,E2786_PURPLE
285,E1391,MILANO FORMALS,CLARET,24,24,2,3032,#N/A,E1391_CLARET_24,,,,,,,NV8608,E1391_CLARET
285,E2786,MILANO FORMALS,PURPLE,14,14,3,3032,Gala/ pageant,E2786_PURPLE_14,,,,,,,NV7213,E2786_PURPLE
286,E2084,MILANO FORMALS,BLACK,0,0,1,3032,Short,E2084_BLACK_0,,,,,,,NV7915,E2084_BLACK
286,AA9301,ANDY ANAND COUTURE,WHITE,4,4,1,3032,#N/A,AA9301_WHITE_4,,,,,,,BNV0698,AA9301_WHITE
286,E1573,MILANO FORMALS,PURPLE,8,8,1,3032,Bridesmaid,E1573_PURPLE_8,,,,,,,NV8426,E1573_PURPLE
286,E2578,MILANO FORMALS,BLACK,14,14,1,3032,#N/A,E2578_BLACK_14,,,,,,,NV7421,E2578_BLACK
286,E1260,MILANO FORMALS,SKY BLUE,M,10,1,3032,Elegant Evening,E1260_SKY BLUE_10,,,,,,,NV8739,E1260_SKY BLUE
286,E2578,MILANO FORMALS,BLACK,8,8,2,3032,#N/A,E2578_BLACK_8,,,,,,,NV7421,E2578_BLACK
286,E1573,MILANO FORMALS,PURPLE,24,24,2,3032,Bridesmaid,E1573_PURPLE_24,,,,,,,NV8426,E1573_PURPLE
286,E2778,MILANO FORMALS,BLUSH,12,12,1,3032,#N/A,E2778_BLUSH_12,,,,,,,NV7221,E2778_BLUSH
287,F570,MILANO FORMALS,LAVENDER,L,12,1,3032,#N/A,F570_LAVENDER_12,,,,,,,B429,F570_LAVENDER
287,F570,MILANO FORMALS,LAVENDER,XL,14,1,3032,#N/A,F570_LAVENDER_14,,,,,,,B429,F570_LAVENDER
287,F570,MILANO FORMALS,CHAMPAGNE,XL,14,1,3032,#N/A,F570_CHAMPAGNE_14,,,,,,,B429,F570_CHAMPAGNE
