Code,Color,Size,Brand,Quantity,Category,Description,Price,Collection
E1799,LILAC,4,MILANO FORMALS,14,Prom,,225.0,
E1799,LILAC,6,MILANO FORMALS,6,Prom,,225.0,
E1799,LILAC,8,MILANO FORMALS,10,Prom,,225.0,
E1799,LILAC,10,MILANO FORMALS,14,Prom,,225.0,
E1799,LILAC,12,MILANO FORMALS,11,Prom,,225.0,
E1799,LILAC,20,MILANO FORMALS,3,Prom,,225.0,
E1799,LILAC,24,MILANO FORMALS,3,Prom,,225.0,
E1799,TEAL,2,MILANO FORMALS,1,Prom,,225.0,
E1799,TEAL,4,MILANO FORMALS,6,Prom,,225.0,
E1799,TEAL,6,MILANO FORMALS,8,Prom,,225.0,
E1799,TEAL,8,MILANO FORMALS,8,Prom,,225.0,
E1799,TEAL,10,MILANO FORMALS,7,Prom,,225.0,
E1799,TEAL,12,MILANO FORMALS,10,Prom,,225.0,
E1799,TEAL,14,MILANO FORMALS,3,Prom,,225.0,
E1799,TEAL,16,MILANO FORMALS,2,Prom,,225.0,
E1799,TEAL,22,MILANO FORMALS,2,Prom,,225.0,
E1809,ORANGE,2,MILANO FORMALS,5,,,399.0,
E1809,ORANGE,8,MILANO FORMALS,5,,,399.0,
E1809,ORANGE,10,MILANO FORMALS,2,,,399.0,
E1809,ORANGE,12,MILANO FORMALS,4,,,399.0,
E1822,IVORY,4,MILANO FORMALS,1,,Show off your sweet side in this dress by Milano Formals E1822. This elegant long gown is richly decorated in lace appliques. Features an illusion sheer over the sweetheart neckline. The back is styled with embellished lace that zips up with satin-covered buttons running down the back of the bodice. The fitted skirt tapers through the thighs then flares out to a full hem with small train for an elegant look. This Milano dress is sure to make you the darling of the party,189.0,
E1822,IVORY,20,MILANO FORMALS,1,,Show off your sweet side in this dress by Milano Formals E1822. This elegant long gown is richly decorated in lace appliques. Features an illusion sheer over the sweetheart neckline. The back is styled with embellished lace that zips up with satin-covered buttons running down the back of the bodice. The fitted skirt tapers through the thighs then flares out to a full hem with small train for an elegant look. This Milano dress is sure to make you the darling of the party,189.0,
E1822,IVORY,24,MILANO FORMALS,2,,Show off your sweet side in this dress by Milano Formals E1822. This elegant long gown is richly decorated in lace appliques. Features an illusion sheer over the sweetheart neckline. The back is styled with embellished lace that zips up with satin-covered buttons running down the back of the bodice. The fitted skirt tapers through the thighs then flares out to a full hem with small train for an elegant look. This Milano dress is sure to make you the darling of the party,189.0,
E1822,IVORY,28,MILANO FORMALS,3,,Show off your sweet side in this dress by Milano Formals E1822. This elegant long gown is richly decorated in lace appliques. Features an illusion sheer over the sweetheart neckline. The back is styled with embellished lace that zips up with satin-covered buttons running down the back of the bodice. The fitted skirt tapers through the thighs then flares out to a full hem with small train for an elegant look. This Milano dress is sure to make you the darling of the party,189.0,
E1822,PEACH,4,MILANO FORMALS,2,,Show off your sweet side in this dress by Milano Formals E1822. This elegant long gown is richly decorated in lace appliques. Features an illusion sheer over the sweetheart neckline. The back is styled with embellished lace that zips up with satin-covered buttons running down the back of the bodice. The fitted skirt tapers through the thighs then flares out to a full hem with small train for an elegant look. This Milano dress is sure to make you the darling of the party,189.0,
E1822,PEACH,6,MILANO FORMALS,7,,Show off your sweet side in this dress by Milano Formals E1822. This elegant long gown is richly decorated in lace appliques. Features an illusion sheer over the sweetheart neckline. The back is styled with embellished lace that zips up with satin-covered buttons running down the back of the bodice. The fitted skirt tapers through the thighs then flares out to a full hem with small train for an elegant look. This Milano dress is sure to make you the darling of the party,189.0,
E1822,PEACH,8,MILANO FORMALS,9,,Show off your sweet side in this dress by Milano Formals E1822. This elegant long gown is richly decorated in lace appliques. Features an illusion sheer over the sweetheart neckline. The back is styled with embellished lace that zips up with satin-covered buttons running down the back of the bodice. The fitted skirt tapers through the thighs then flares out to a full hem with small train for an elegant look. This Milano dress is sure to make you the darling of the party,189.0,
E1822,PEACH,12,MILANO FORMALS,1,,Show off your sweet side in this dress by Milano Formals E1822. This elegant long gown is richly decorated in lace appliques. Features an illusion sheer over the sweetheart neckline. The back is styled with embellished lace that zips up with satin-covered buttons running down the back of the bodice. The fitted skirt tapers through the thighs then flares out to a full hem with small train for an elegant look. This Milano dress is sure to make you the darling of the party,189.0,
E1822,PEACH,16,MILANO FORMALS,2,,Show off your sweet side in this dress by Milano Formals E1822. This elegant long gown is richly decorated in lace appliques. Features an illusion sheer over the sweetheart neckline. The back is styled with embellished lace that zips up with satin-covered buttons running down the back of the bodice. The fitted skirt tapers through the thighs then flares out to a full hem with small train for an elegant look. This Milano dress is sure to make you the darling of the party,189.0,
E1822,PEACH,20,MILANO FORMALS,2,,Show off your sweet side in this dress by Milano Formals E1822. This elegant long gown is richly decorated in lace appliques. Features an illusion sheer over the sweetheart neckline. The back is styled with embellished lace that zips up with satin-covered buttons running down the back of the bodice. The fitted skirt tapers through the thighs then flares out to a full hem with small train for an elegant look. This Milano dress is sure to make you the darling of the party,189.0,
E1822,PEACH,24,MILANO FORMALS,16,,Show off your sweet side in this dress by Milano Formals E1822. This elegant long gown is richly decorated in lace appliques. Features an illusion sheer over the sweetheart neckline. The back is styled with embellished lace that zips up with satin-covered buttons running down the back of the bodice. The fitted skirt tapers through the thighs then flares out to a full hem with small train for an elegant look. This Milano dress is sure to make you the darling of the party,189.0,
E1822,PEACH,26,MILANO FORMALS,1,,Show off your sweet side in this dress by Milano Formals E1822. This elegant long gown is richly decorated in lace appliques. Features an illusion sheer over the sweetheart neckline. The back is styled with embellished lace that zips up with satin-covered buttons running down the back of the bodice. The fitted skirt tapers through the thighs then flares out to a full hem with small train for an elegant look. This Milano dress is sure to make you the darling of the party,189.0,
E1833,PURPLE GOLD,16,MILANO FORMALS,1,Ball Gown/Quinceanera ,,399.0,
E1838,BLACK,8,MILANO FORMALS,2,Bridesmaid,Look sophisticated and classy with this bridesmaid dress by Milano Formals E1838. Features a lace embellished illusion bodice over a straight neckline with a band at the waist. The smooth skirt fits through the thighs before flaring vivaciously toward the floor. This Milano Formals creation is simply flawless for your next formal party!,225.0,
E1838,BLACK,16,MILANO FORMALS,1,Bridesmaid,Look sophisticated and classy with this bridesmaid dress by Milano Formals E1838. Features a lace embellished illusion bodice over a straight neckline with a band at the waist. The smooth skirt fits through the thighs before flaring vivaciously toward the floor. This Milano Formals creation is simply flawless for your next formal party!,225.0,
E1838,TEAL,2,MILANO FORMALS,5,Bridesmaid,Look sophisticated and classy with this bridesmaid dress by Milano Formals E1838. Features a lace embellished illusion bodice over a straight neckline with a band at the waist. The smooth skirt fits through the thighs before flaring vivaciously toward the floor. This Milano Formals creation is simply flawless for your next formal party!,225.0,
E1838,TEAL,4,MILANO FORMALS,11,Bridesmaid,Look sophisticated and classy with this bridesmaid dress by Milano Formals E1838. Features a lace embellished illusion bodice over a straight neckline with a band at the waist. The smooth skirt fits through the thighs before flaring vivaciously toward the floor. This Milano Formals creation is simply flawless for your next formal party!,225.0,
E1838,TEAL,6,MILANO FORMALS,1,Bridesmaid,Look sophisticated and classy with this bridesmaid dress by Milano Formals E1838. Features a lace embellished illusion bodice over a straight neckline with a band at the waist. The smooth skirt fits through the thighs before flaring vivaciously toward the floor. This Milano Formals creation is simply flawless for your next formal party!,225.0,
E1838,TEAL,8,MILANO FORMALS,1,Bridesmaid,Look sophisticated and classy with this bridesmaid dress by Milano Formals E1838. Features a lace embellished illusion bodice over a straight neckline with a band at the waist. The smooth skirt fits through the thighs before flaring vivaciously toward the floor. This Milano Formals creation is simply flawless for your next formal party!,225.0,
E1838,TEAL,28,MILANO FORMALS,1,Bridesmaid,Look sophisticated and classy with this bridesmaid dress by Milano Formals E1838. Features a lace embellished illusion bodice over a straight neckline with a band at the waist. The smooth skirt fits through the thighs before flaring vivaciously toward the floor. This Milano Formals creation is simply flawless for your next formal party!,225.0,
E1844,MINT,6,MILANO FORMALS,1,Short,,349.0,
E1844,MINT,22,MILANO FORMALS,1,Short,,349.0,
E1852,BURGUNDY,2,MILANO FORMALS,1,Bridesmaid,,899.0,
E1852,BURGUNDY,4,MILANO FORMALS,2,Bridesmaid,,899.0,
E1852,BURGUNDY,6,MILANO FORMALS,2,Bridesmaid,,899.0,
E1852,CHARCOAL,2,MILANO FORMALS,3,Bridesmaid,,899.0,
E1852,CHARCOAL,4,MILANO FORMALS,4,Bridesmaid,,899.0,
E1852,CHARCOAL,6,MILANO FORMALS,1,Bridesmaid,,899.0,
E1852,CHARCOAL,8,MILANO FORMALS,1,Bridesmaid,,899.0,
E1852,CHARCOAL,20,MILANO FORMALS,1,Bridesmaid,,899.0,
E1852,FUCHSIA,10,MILANO FORMALS,1,Bridesmaid,,899.0,
E1852,PINK,2,MILANO FORMALS,1,Bridesmaid,,899.0,
E1852,PINK,4,MILANO FORMALS,2,Bridesmaid,,899.0,
E1852,PINK,6,MILANO FORMALS,4,Bridesmaid,,899.0,
E1852,PINK,8,MILANO FORMALS,4,Bridesmaid,,899.0,
E1852,RED,14,MILANO FORMALS,1,Bridesmaid,,899.0,
E1852,RED,24,MILANO FORMALS,1,Bridesmaid,,899.0,
E1875,BLACK,0,MILANO FORMALS,4,,,599.0,Homecoming
E1875,BLACK,4,MILANO FORMALS,4,,,599.0,Homecoming
E1875,BLACK,6,MILANO FORMALS,1,,,599.0,Homecoming
E1875,BLACK,8,MILANO FORMALS,1,,,599.0,Homecoming
E1875,BLACK,10,MILANO FORMALS,5,,,599.0,Homecoming
E1875,BLACK,18,MILANO FORMALS,2,,,599.0,Homecoming
E1879,PURPLE,0,MILANO FORMALS,4,,,225.0,
E1879,PURPLE,2,MILANO FORMALS,4,,,225.0,
E1890,BLACK,0,MILANO FORMALS,1,Embellished,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,279.0,"Homecoming, Holiday"
E1890,BLACK,2,MILANO FORMALS,1,Embellished,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,279.0,"Homecoming, Holiday"
E1890,BLACK,4,MILANO FORMALS,1,Embellished,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,279.0,"Homecoming, Holiday"
E1890,BLACK,6,MILANO FORMALS,6,Embellished,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,279.0,"Homecoming, Holiday"
E1890,BLACK,8,MILANO FORMALS,3,Embellished,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,279.0,"Homecoming, Holiday"
E1890,BLACK,16,MILANO FORMALS,1,Embellished,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,279.0,"Homecoming, Holiday"
E1918,BOTTLE/GREEN,2,MILANO FORMALS,1,,,299.0,
E1918,BOTTLE/GREEN,4,MILANO FORMALS,1,,,299.0,
E1918,GREEN,0,MILANO FORMALS,4,,,299.0,
E1918,GREEN,2,MILANO FORMALS,4,,,299.0,
E1918,GREEN,4,MILANO FORMALS,6,,,299.0,
E1918,GREEN,6,MILANO FORMALS,3,,,299.0,
E1918,GREEN,8,MILANO FORMALS,4,,,299.0,
E1918,GREEN,12,MILANO FORMALS,1,,,299.0,
E1923,NAVY,18,MILANO FORMALS,1,2 Piece,"Turn heads with this royal blue fully beaded halter crop top and floor-length satin skirt.  The skirt has a matching beaded """"belt"""" to beautifully tie this set together!",389.0,Holiday
E1930,BLACK,4,MILANO FORMALS,1,,,299.0,
E1930,BLACK,8,MILANO FORMALS,2,,,299.0,
E1937,BLACK,0,MILANO FORMALS,3,Embellished,Capture everyones attention with this fully sequin gown.  The illusion slit from the bust down to the floor gives an edgy look.  The back of the dress fastens at the base of the neck connecting the matching illusion fabric.,499.0,Holiday
E1937,BLACK,4,MILANO FORMALS,2,Embellished,Capture everyones attention with this fully sequin gown.  The illusion slit from the bust down to the floor gives an edgy look.  The back of the dress fastens at the base of the neck connecting the matching illusion fabric.,499.0,Holiday
E1950,BLACK,4,MILANO FORMALS,2,,,249.0,
E1950,BLACK,6,MILANO FORMALS,1,,,249.0,
E1967,TEAL,0,MILANO FORMALS,5,Ball Gown/Quinceanera ,Feel like a princess in this fully beaded illusion bodice with a halter neckline and full skirt.,399.0,Holiday
E1967,TEAL,2,MILANO FORMALS,1,Ball Gown/Quinceanera ,Feel like a princess in this fully beaded illusion bodice with a halter neckline and full skirt.,399.0,Holiday
E1981,BLACK,2,MILANO FORMALS,1,2 Piece,,198.0,
E1981,BLACK,10,MILANO FORMALS,1,2 Piece,,198.0,
E1981,ROYAL,0,MILANO FORMALS,1,2 Piece,,198.0,
E1983,MINT,4,MILANO FORMALS,1,Short,,399.0,Homecoming
E1983,MINT,12,MILANO FORMALS,2,Short,,399.0,Homecoming
E1983,MINT,14,MILANO FORMALS,2,Short,,399.0,Homecoming
E1983,MINT,16,MILANO FORMALS,4,Short,,399.0,Homecoming
E1983,MINT,18,MILANO FORMALS,2,Short,,399.0,Homecoming
E1986,POOL,0,MILANO FORMALS,1,Short,,225.0,Homecoming
E1986,POOL,4,MILANO FORMALS,4,Short,,225.0,Homecoming
E1986,POOL,8,MILANO FORMALS,3,Short,,225.0,Homecoming
E1986,POOL,10,MILANO FORMALS,3,Short,,225.0,Homecoming
E1986,POOL,14,MILANO FORMALS,3,Short,,225.0,Homecoming
E1986,POOL,16,MILANO FORMALS,1,Short,,225.0,Homecoming
E1986,POOL/WHITE,2,MILANO FORMALS,2,Short,,225.0,Homecoming
E1986,POOL/WHITE,6,MILANO FORMALS,2,Short,,225.0,Homecoming
E1986,POOL/WHITE,10,MILANO FORMALS,2,Short,,225.0,Homecoming
E1986,POOL/WHITE,12,MILANO FORMALS,2,Short,,225.0,Homecoming
E1986,POOL/WHITE,14,MILANO FORMALS,6,Short,,225.0,Homecoming
E1986,POOL/WHITE,16,MILANO FORMALS,2,Short,,225.0,Homecoming
E1986,POOL/WHITE,18,MILANO FORMALS,2,Short,,225.0,Homecoming
E1986,POOL/WHITE,20,MILANO FORMALS,2,Short,,225.0,Homecoming
E2018,GREEN,0,MILANO FORMALS,2,,"Display yourself at its finest in this immaculate evening gown by Milano Formals 2018 evening gown. Made by the finest Mikado fabric, this strapless stunner has an origami pleated fan neckline and diamond-shaped cluster of beadwork on its bodice. The beadwork traverses to the pleated open back. Fitting its bodice like a glove, the skirt cascades down to a dramatic train fit for royalty. Exude charm and flair with this stunning piece from Milano Formals.",499.0,
E2018,GREEN,2,MILANO FORMALS,1,,"Display yourself at its finest in this immaculate evening gown by Milano Formals 2018 evening gown. Made by the finest Mikado fabric, this strapless stunner has an origami pleated fan neckline and diamond-shaped cluster of beadwork on its bodice. The beadwork traverses to the pleated open back. Fitting its bodice like a glove, the skirt cascades down to a dramatic train fit for royalty. Exude charm and flair with this stunning piece from Milano Formals.",499.0,
E2018,GREEN,4,MILANO FORMALS,3,,"Display yourself at its finest in this immaculate evening gown by Milano Formals 2018 evening gown. Made by the finest Mikado fabric, this strapless stunner has an origami pleated fan neckline and diamond-shaped cluster of beadwork on its bodice. The beadwork traverses to the pleated open back. Fitting its bodice like a glove, the skirt cascades down to a dramatic train fit for royalty. Exude charm and flair with this stunning piece from Milano Formals.",499.0,
E2018,PEACOCK,0,MILANO FORMALS,4,,"Display yourself at its finest in this immaculate evening gown by Milano Formals 2018 evening gown. Made by the finest Mikado fabric, this strapless stunner has an origami pleated fan neckline and diamond-shaped cluster of beadwork on its bodice. The beadwork traverses to the pleated open back. Fitting its bodice like a glove, the skirt cascades down to a dramatic train fit for royalty. Exude charm and flair with this stunning piece from Milano Formals.",499.0,
E2018,PEACOCK/GREEN,0,MILANO FORMALS,3,,"Display yourself at its finest in this immaculate evening gown by Milano Formals 2018 evening gown. Made by the finest Mikado fabric, this strapless stunner has an origami pleated fan neckline and diamond-shaped cluster of beadwork on its bodice. The beadwork traverses to the pleated open back. Fitting its bodice like a glove, the skirt cascades down to a dramatic train fit for royalty. Exude charm and flair with this stunning piece from Milano Formals.",499.0,
E2018,PEACOCK/GREEN,2,MILANO FORMALS,2,,"Display yourself at its finest in this immaculate evening gown by Milano Formals 2018 evening gown. Made by the finest Mikado fabric, this strapless stunner has an origami pleated fan neckline and diamond-shaped cluster of beadwork on its bodice. The beadwork traverses to the pleated open back. Fitting its bodice like a glove, the skirt cascades down to a dramatic train fit for royalty. Exude charm and flair with this stunning piece from Milano Formals.",499.0,
