product_name,Product Code,url
AA9336_White-Ivory_3.jpg,AA9336,https://ecomm-milano-images.s3.amazonaws.com/AA9336_White-Ivory_3.jpg
AA9336_White-Ivory_4.jpg,AA9336,https://ecomm-milano-images.s3.amazonaws.com/AA9336_White-Ivory_4.jpg
AA9346_Ivory_1.jpg,AA9346,https://ecomm-milano-images.s3.amazonaws.com/AA9346_Ivory_1.jpg
AA9346_Ivory_2.jpg,AA9346,https://ecomm-milano-images.s3.amazonaws.com/AA9346_Ivory_2.jpg
AA9346_Ivory_3.jpg,AA9346,https://ecomm-milano-images.s3.amazonaws.com/AA9346_Ivory_3.jpg
AA9346_Ivory_4.jpg,AA9346,https://ecomm-milano-images.s3.amazonaws.com/AA9346_Ivory_4.jpg
AA9349_Ivory_1.jpg,AA9349,https://ecomm-milano-images.s3.amazonaws.com/AA9349_Ivory_1.jpg
AA9349_Ivory_2.jpg,AA9349,https://ecomm-milano-images.s3.amazonaws.com/AA9349_Ivory_2.jpg
B8588_Skyblue_1.jpg,B8588,https://ecomm-milano-images.s3.amazonaws.com/B8588_Skyblue_1.jpg
B8608_Lilac_1.jpg,B8608,https://ecomm-milano-images.s3.amazonaws.com/B8608_Lilac_1.jpg
B8808_White_1.jpg,B8808,https://ecomm-milano-images.s3.amazonaws.com/B8808_White_1.jpg
B8808_White_2.jpg,B8808,https://ecomm-milano-images.s3.amazonaws.com/B8808_White_2.jpg
B8808_White_3.jpg,B8808,https://ecomm-milano-images.s3.amazonaws.com/B8808_White_3.jpg
B8808_White_4.jpg,B8808,https://ecomm-milano-images.s3.amazonaws.com/B8808_White_4.jpg
B8865_Claret_1.jpg,B8865,https://ecomm-milano-images.s3.amazonaws.com/B8865_Claret_1.jpg
B8865_Claret_2.jpg,B8865,https://ecomm-milano-images.s3.amazonaws.com/B8865_Claret_2.jpg
B8865_Claret_3.jpg,B8865,https://ecomm-milano-images.s3.amazonaws.com/B8865_Claret_3.jpg
B8865_Purple_1.jpg,B8865,https://ecomm-milano-images.s3.amazonaws.com/B8865_Purple_1.jpg
B8865_Truffle_1.jpg,B8865,https://ecomm-milano-images.s3.amazonaws.com/B8865_Truffle_1.jpg
B8865_Truffle_2.jpg,B8865,https://ecomm-milano-images.s3.amazonaws.com/B8865_Truffle_2.jpg
B8998_Royal_1.jpg,B8998,https://ecomm-milano-images.s3.amazonaws.com/B8998_Royal_1.jpg
B8998_Royal_2.jpg,B8998,https://ecomm-milano-images.s3.amazonaws.com/B8998_Royal_2.jpg
B8998_Sangria_1.jpg,B8998,https://ecomm-milano-images.s3.amazonaws.com/B8998_Sangria_1.jpg
B8998_Sangria_2.jpg,B8998,https://ecomm-milano-images.s3.amazonaws.com/B8998_Sangria_2.jpg
B8998_Sangria_3.jpg,B8998,https://ecomm-milano-images.s3.amazonaws.com/B8998_Sangria_3.jpg
E1013_Lilac_1.jpg,E1013,https://ecomm-milano-images.s3.amazonaws.com/E1013_Lilac_1.jpg
E1013_Lilac_2.jpg,E1013,https://ecomm-milano-images.s3.amazonaws.com/E1013_Lilac_2.jpg
E1013_Sangria_1.jpg,E1013,https://ecomm-milano-images.s3.amazonaws.com/E1013_Sangria_1.jpg
E1013_Sangria_2.jpg,E1013,https://ecomm-milano-images.s3.amazonaws.com/E1013_Sangria_2.jpg
E1013_Sangria_3.jpg,E1013,https://ecomm-milano-images.s3.amazonaws.com/E1013_Sangria_3.jpg
E1022_Purple_1.jpg,E1022,https://ecomm-milano-images.s3.amazonaws.com/E1022_Purple_1.jpg
E1028_White_1.jpg,E1028,https://ecomm-milano-images.s3.amazonaws.com/E1028_White_1.jpg
E1028_White_2.jpg,E1028,https://ecomm-milano-images.s3.amazonaws.com/E1028_White_2.jpg
E1028_White_3.jpg,E1028,https://ecomm-milano-images.s3.amazonaws.com/E1028_White_3.jpg
E1028_White_4.jpg,E1028,https://ecomm-milano-images.s3.amazonaws.com/E1028_White_4.jpg
E1071_Truffle_1.jpg,E1071,https://ecomm-milano-images.s3.amazonaws.com/E1071_Truffle_1.jpg
E1168_Navy_1.jpg,E1168,https://ecomm-milano-images.s3.amazonaws.com/E1168_Navy_1.jpg
E1168_Navy_2.jpg,E1168,https://ecomm-milano-images.s3.amazonaws.com/E1168_Navy_2.jpg
E1259_Skyblue_1.jpg,E1259,https://ecomm-milano-images.s3.amazonaws.com/E1259_Skyblue_1.jpg
E1259_Skyblue_2.jpg,E1259,https://ecomm-milano-images.s3.amazonaws.com/E1259_Skyblue_2.jpg
E1259_Skyblue_3.jpg,E1259,https://ecomm-milano-images.s3.amazonaws.com/E1259_Skyblue_3.jpg
E1260_Claret_1.jpg,E1260,https://ecomm-milano-images.s3.amazonaws.com/E1260_Claret_1.jpg
E1260_Claret_2.jpg,E1260,https://ecomm-milano-images.s3.amazonaws.com/E1260_Claret_2.jpg
E1260_Truffle_1.jpg,E1260,https://ecomm-milano-images.s3.amazonaws.com/E1260_Truffle_1.jpg
E1264_Black_1.jpg,E1264,https://ecomm-milano-images.s3.amazonaws.com/E1264_Black_1.jpg
E1264_Black_2.jpg,E1264,https://ecomm-milano-images.s3.amazonaws.com/E1264_Black_2.jpg
E1264_Claret_1.jpg,E1264,https://ecomm-milano-images.s3.amazonaws.com/E1264_Claret_1.jpg
E1264_Claret_2.jpg,E1264,https://ecomm-milano-images.s3.amazonaws.com/E1264_Claret_2.jpg
E1264_Claret_3.jpg,E1264,https://ecomm-milano-images.s3.amazonaws.com/E1264_Claret_3.jpg
E1264_Claret_4.jpg,E1264,https://ecomm-milano-images.s3.amazonaws.com/E1264_Claret_4.jpg
E1264_Claret_5.jpg,E1264,https://ecomm-milano-images.s3.amazonaws.com/E1264_Claret_5.jpg
E1264_Claret_6.jpg,E1264,https://ecomm-milano-images.s3.amazonaws.com/E1264_Claret_6.jpg
E1264_Coral_1.jpg,E1264,https://ecomm-milano-images.s3.amazonaws.com/E1264_Coral_1.jpg
E1264_Coral_2.jpg,E1264,https://ecomm-milano-images.s3.amazonaws.com/E1264_Coral_2.jpg
E1264_Coral_3.jpg,E1264,https://ecomm-milano-images.s3.amazonaws.com/E1264_Coral_3.jpg
E1265_Green_1.jpg,E1265,https://ecomm-milano-images.s3.amazonaws.com/E1265_Green_1.jpg
E1270_Coral_1.jpg,E1270,https://ecomm-milano-images.s3.amazonaws.com/E1270_Coral_1.jpg
E1270_Coral_2.jpg,E1270,https://ecomm-milano-images.s3.amazonaws.com/E1270_Coral_2.jpg
E1270_Coral_3.jpg,E1270,https://ecomm-milano-images.s3.amazonaws.com/E1270_Coral_3.jpg
E1270_Teal_1.jpg,E1270,https://ecomm-milano-images.s3.amazonaws.com/E1270_Teal_1.jpg
E1275_Darklilac_1.jpg,E1275,https://ecomm-milano-images.s3.amazonaws.com/E1275_Darklilac_1.jpg
E1285_Cafe_1.jpg,E1285,https://ecomm-milano-images.s3.amazonaws.com/E1285_Cafe_1.jpg
E1285_Cafe_2.jpg,E1285,https://ecomm-milano-images.s3.amazonaws.com/E1285_Cafe_2.jpg
E1285_Fuschia_1.jpg,E1285,https://ecomm-milano-images.s3.amazonaws.com/E1285_Fuschia_1.jpg
E1285_Fuschia_2.jpg,E1285,https://ecomm-milano-images.s3.amazonaws.com/E1285_Fuschia_2.jpg
E1285_Fuschia_3.jpg,E1285,https://ecomm-milano-images.s3.amazonaws.com/E1285_Fuschia_3.jpg
E1285_Fuschia_4.jpg,E1285,https://ecomm-milano-images.s3.amazonaws.com/E1285_Fuschia_4.jpg
E1285_Lilac_1.jpg,E1285,https://ecomm-milano-images.s3.amazonaws.com/E1285_Lilac_1.jpg
E1285_Lilac_2.jpg,E1285,https://ecomm-milano-images.s3.amazonaws.com/E1285_Lilac_2.jpg
E1295_Fuschia_1.jpg,E1295,https://ecomm-milano-images.s3.amazonaws.com/E1295_Fuschia_1.jpg
E1295_Fuschia_2.jpg,E1295,https://ecomm-milano-images.s3.amazonaws.com/E1295_Fuschia_2.jpg
E1319_White Black_1.jpg,E1319,https://ecomm-milano-images.s3.amazonaws.com/E1319_White Black_1.jpg
E1322_Purple_1.jpg,E1322,https://ecomm-milano-images.s3.amazonaws.com/E1322_Purple_1.jpg
E1327_Black_1.jpg,E1327,https://ecomm-milano-images.s3.amazonaws.com/E1327_Black_1.jpg
E1336_Purple_1.jpg,E1336,https://ecomm-milano-images.s3.amazonaws.com/E1336_Purple_1.jpg
E1340_Coral_1.jpg,E1340,https://ecomm-milano-images.s3.amazonaws.com/E1340_Coral_1.jpg
E1342_Fuschia_1.jpg,E1342,https://ecomm-milano-images.s3.amazonaws.com/E1342_Fuschia_1.jpg
E1344_Yellow_1.jpg,E1344,https://ecomm-milano-images.s3.amazonaws.com/E1344_Yellow_1.jpg
E1347_Blue_1.jpg,E1347,https://ecomm-milano-images.s3.amazonaws.com/E1347_Blue_1.jpg
E1348_Platinum_1.jpg,E1348,https://ecomm-milano-images.s3.amazonaws.com/E1348_Platinum_1.jpg
E1354_Lilac_1.jpg,E1354,https://ecomm-milano-images.s3.amazonaws.com/E1354_Lilac_1.jpg
E1356_Truffle_1.jpg,E1356,https://ecomm-milano-images.s3.amazonaws.com/E1356_Truffle_1.jpg
E1378_Red_1.jpg,E1378,https://ecomm-milano-images.s3.amazonaws.com/E1378_Red_1.jpg
E1379_Coral_2.jpg,E1379,https://ecomm-milano-images.s3.amazonaws.com/E1379_Coral_2.jpg
E1379_Coral_3.jpg,E1379,https://ecomm-milano-images.s3.amazonaws.com/E1379_Coral_3.jpg
E1379_Truffle_1.jpg,E1379,https://ecomm-milano-images.s3.amazonaws.com/E1379_Truffle_1.jpg
E1379_Truffle_2.jpg,E1379,https://ecomm-milano-images.s3.amazonaws.com/E1379_Truffle_2.jpg
E1381_Purple_1.jpg,E1381,https://ecomm-milano-images.s3.amazonaws.com/E1381_Purple_1.jpg
E1396_Purple_1.jpg,E1396,https://ecomm-milano-images.s3.amazonaws.com/E1396_Purple_1.jpg
E1420_Champagne_1.jpg,E1420,https://ecomm-milano-images.s3.amazonaws.com/E1420_Champagne_1.jpg
E1421_Coral_1.jpg,E1421,https://ecomm-milano-images.s3.amazonaws.com/E1421_Coral_1.jpg
E1421_Coral_2.jpg,E1421,https://ecomm-milano-images.s3.amazonaws.com/E1421_Coral_2.jpg
E1421_Grey_1.jpg,E1421,https://ecomm-milano-images.s3.amazonaws.com/E1421_Grey_1.jpg
E1421_Grey_2.jpg,E1421,https://ecomm-milano-images.s3.amazonaws.com/E1421_Grey_2.jpg
E1421_Royal_1.jpg,E1421,https://ecomm-milano-images.s3.amazonaws.com/E1421_Royal_1.jpg
E1421_Royal_2.jpg,E1421,https://ecomm-milano-images.s3.amazonaws.com/E1421_Royal_2.jpg
E1421_Royal_3.jpg,E1421,https://ecomm-milano-images.s3.amazonaws.com/E1421_Royal_3.jpg
E1422_Purple_1.jpg,E1422,https://ecomm-milano-images.s3.amazonaws.com/E1422_Purple_1.jpg
E1424_Teal_1.jpg,E1424,https://ecomm-milano-images.s3.amazonaws.com/E1424_Teal_1.jpg
E1428_Purple_1.jpg,E1428,https://ecomm-milano-images.s3.amazonaws.com/E1428_Purple_1.jpg
E1438_Black_1.jpg,E1438,https://ecomm-milano-images.s3.amazonaws.com/E1438_Black_1.jpg
E1448_Purple-Black_1.jpg,E1448,https://ecomm-milano-images.s3.amazonaws.com/E1448_Purple-Black_1.jpg
E1452_Lilac_1.jpg,E1452,https://ecomm-milano-images.s3.amazonaws.com/E1452_Lilac_1.jpg
E1463_Coral_1.jpg,E1463,https://ecomm-milano-images.s3.amazonaws.com/E1463_Coral_1.jpg
E1463_Coral_2.jpg,E1463,https://ecomm-milano-images.s3.amazonaws.com/E1463_Coral_2.jpg
E1463_Teal_1.jpg,E1463,https://ecomm-milano-images.s3.amazonaws.com/E1463_Teal_1.jpg
E1463_Teal_2.jpg,E1463,https://ecomm-milano-images.s3.amazonaws.com/E1463_Teal_2.jpg
E1472_Royal_1.jpg,E1472,https://ecomm-milano-images.s3.amazonaws.com/E1472_Royal_1.jpg
E1502_Claret_1.jpg,E1502,https://ecomm-milano-images.s3.amazonaws.com/E1502_Claret_1.jpg
