BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,QUANTITY,SKU,BOX LOCATION,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,13672,,,,,,,,,,,,,,
220,E1829,,BLACK,2,3,,,,,,,,,,,,,,,,,,,,,,
220,E2082,,BLACK,4,2,,,,,,,,,,,,,,,,,,,,,,
220,E2574,,BLACK,4,2,,,,,,,,,,,,,,,,,,,,,,
220,E2030,,FUCHSIA,26,2,,,,,,,,,,,,,,,,,,,,,,
220,E2030,,FUCHSIA,22,1,,,,,,,,,,,,,,,,,,,,,,
220,E2317,,NAVY,14,1,,,,,,,,,,,,,,,,,,,,,,
221,E1696,,BLACK,4,3,,,,,,,,,,,,,,,,,,,,,,
221,E2708,,BLACK,10,1,,,,,,,,,,,,,,,,,,,,,,
221,E2553,,RED,0,2,,,,,,,,,,,,,,,,,,,,,,
221,E2553,,RED,2,2,,,,,,,,,,,,,,,,,,,,,,
221,E2553,,RED,6,1,,,,,,,,,,,,,,,,,,,,,,
221,E2553,,RED,14,1,,,,,,,,,,,,,,,,,,,,,,
222,E2574,,BLACK,12,1,,,,,,,,,,,,,,,,,,,,,,
222,E2574,,BLACK,10,1,,,,,,,,,,,,,,,,,,,,,,
222,E2574,,BLACK,6,1,,,,,,,,,,,,,,,,,,,,,,
222,E2574,,BLACK,4,2,,,,,,,,,,,,,,,,,,,,,,
222,E2574,,BLACK,8,1,,,,,,,,,,,,,,,,,,,,,,
222,E2081,,NAVY,0,2,,,,,,,,,,,,,,,,,,,,,,
222,E2081,,NAVY,4,5,,,,,,,,,,,,,,,,,,,,,,
222,E2614,,NAVY,6,1,,,,,,,,,,,,,,,,,,,,,,
223,E1868,,CHAMPAGNE,4,1,,,,,,,,,,,,,,,,,,,,,,
223,E1868,,CHAMPAGNE,12,1,,,,,,,,,,,,,,,,,,,,,,
223,E1868,,CHAMPAGNE,24,1,,,,,,,,,,,,,,,,,,,,,,
223,E1911,,NAVY,18,2,,,,,,,,,,,,,,,,,,,,,,
223,E1911,,NAVY,6,10,,,,,,,,,,,,,,,,,,,,,,
223,E1911,,NAVY,8,4,,,,,,,,,,,,,,,,,,,,,,
223,E1911,,NAVY,2,4,,,,,,,,,,,,,,,,,,,,,,
223,E1911,,NAVY,10,1,,,,,,,,,,,,,,,,,,,,,,
223,E1911,,NAVY,0,1,,,,,,,,,,,,,,,,,,,,,,
223,E1911,,NAVY,4,2,,,,,,,,,,,,,,,,,,,,,,
224,AA9308,,WHITE,4,2,,,,,,,,,,,,,,,,,,,,,,
224,AA9315,,WHITE,4,2,,,,,,,,,,,,,,,,,,,,,,
225,E2227,,FUCHSIA,2,3,,,,,,,,,,,,,,,,,,,,,,
225,E2227,,FUCHSIA,4,4,,,,,,,,,,,,,,,,,,,,,,
225,E2227,,FUCHSIA,0,4,,,,,,,,,,,,,,,,,,,,,,
225,E2227,,FUCHSIA,6,6,,,,,,,,,,,,,,,,,,,,,,
226,570,,BANANA,3XL,1,,,,,,,,,,,,,,,,,,,,,,
226,E1827,,BLACK,6,1,,,,,,,,,,,,,,,,,,,,,,
226,E2291,,BLACK/GOLD,14,1,,,,,,,,,,,,,,,,,,,,,,
226,E1852,,CHARCOAL,4,1,,,,,,,,,,,,,,,,,,,,,,
226,E2514,,EMERALD,8,1,,,,,,,,,,,,,,,,,,,,,,
226,E2255,,FUCHSIA,4,1,,,,,,,,,,,,,,,,,,,,,,
226,E2255,,FUCHSIA,16,1,,,,,,,,,,,,,,,,,,,,,,
226,E2255,,FUCHSIA,8,1,,,,,,,,,,,,,,,,,,,,,,
226,BD2007/183,,GREY,10,1,,,,,,,,,,,,,,,,,,,,,,
226,B8808,,IVORY,S,1,,,,,,,,,,,,,,,,,,,,,,
226,F570,,LAVENDER,40,1,,,,,,,,,,,,,,,,,,,,,,
226,E2613,,MAUVE,6,1,,,,,,,,,,,,,,,,,,,,,,
226,G570,,PERIWINKLE,L,1,,,,,,,,,,,,,,,,,,,,,,
226,G570,,PERIWINKLE,S,1,,,,,,,,,,,,,,,,,,,,,,
226,G570,,PERIWINKLE,XL,1,,,,,,,,,,,,,,,,,,,,,,
226,570,,PINK,6XL,1,,,,,,,,,,,,,,,,,,,,,,
226,570,,ROYAL,7XL,1,,,,,,,,,,,,,,,,,,,,,,
226,570,,ROYAL,8XL,1,,,,,,,,,,,,,,,,,,,,,,
226,E2059,,ROYAL,10,1,,,,,,,,,,,,,,,,,,,,,,
226,AA9270,,WHITE,6,1,,,,,,,,,,,,,,,,,,,,,,
227,E2520,,AQUA,10,1,,,,,,,,,,,,,,,,,,,,,,
227,E2574,,BLACK,8,1,,,,,,,,,,,,,,,,,,,,,,
227,E2097,,MINT,12,2,,,,,,,,,,,,,,,,,,,,,,
227,E2786,,PURPLE,20,1,,,,,,,,,,,,,,,,,,,,,,
227,E2553,,RED,14,1,,,,,,,,,,,,,,,,,,,,,,
227,AA9270,,WHITE/NAVY,24,1,,,,,,,,,,,,,,,,,,,,,,
228,E1829,,BLACK,0,2,,,,,,,,,,,,,,,,,,,,,,
228,E1439,,ESMERALD,4,1,,,,,,,,,,,,,,,,,,,,,,
228,E1685,,FUCHSIA,16,1,,,,,,,,,,,,,,,,,,,,,,
228,E2030,,FUCHSIA,8,1,,,,,,,,,,,,,,,,,,,,,,
228,E2079,,NAVY,2,3,,,,,,,,,,,,,,,,,,,,,,
228,E2081,,NAVY,0,1,,,,,,,,,,,,,,,,,,,,,,
228,E2081,,NAVY,6,1,,,,,,,,,,,,,,,,,,,,,,
228,E2081,,NAVY,10,1,,,,,,,,,,,,,,,,,,,,,,
228,E2081,,NAVY,12,1,,,,,,,,,,,,,,,,,,,,,,
228,E2389,,PURPLE,8,1,,,,,,,,,,,,,,,,,,,,,,
228,E2389,,PURPLE,14,1,,,,,,,,,,,,,,,,,,,,,,
228,E2389,,PURPLE,6,1,,,,,,,,,,,,,,,,,,,,,,
228,E2553,,RED,4,1,,,,,,,,,,,,,,,,,,,,,,
228,E2553,,RED,6,1,,,,,,,,,,,,,,,,,,,,,,
228,E2547,,ROYAL,8,1,,,,,,,,,,,,,,,,,,,,,,
229,E2028,,BLACK,18,1,,,,,,,,,,,,,,,,,,,,,,
229,E1439,,EMERALD,8,7,,,,,,,,,,,,,,,,,,,,,,
229,E1439,,EMERALD,4,2,,,,,,,,,,,,,,,,,,,,,,
229,E2292,,RED,16,1,,,,,,,,,,,,,,,,,,,,,,
230,E1438,,BLACK,20,3,,,,,,,,,,,,,,,,,,,,,,
230,E1438,,BLACK,24,4,,,,,,,,,,,,,,,,,,,,,,
230,E1657,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
230,E1890,,BLACK,16,1,,,,,,,,,,,,,,,,,,,,,,
230,E2574,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
230,E2036,,GREEN,0,1,,,,,,,,,,,,,,,,,,,,,,
230,E1285,,LILAC,20,1,,,,,,,,,,,,,,,,,,,,,,
230,E2049,,PLATINUM,18,1,,,,,,,,,,,,,,,,,,,,,,
230,E2599,,RED,14,1,,,,,,,,,,,,,,,,,,,,,,
230,E2781,,RED,16,1,,,,,,,,,,,,,,,,,,,,,,
230,E1391,,ROYAL,4,1,,,,,,,,,,,,,,,,,,,,,,
230,E2257,,WINE,12,1,,,,,,,,,,,,,,,,,,,,,,
231,E2549,,BLACK/GREEN,4,5,,,,,,,,,,,,,,,,,,,,,,
231,E2549,,BLACK/GREEN,2,2,,,,,,,,,,,,,,,,,,,,,,
231,E2549,,BLACK/GREEN,6,3,,,,,,,,,,,,,,,,,,,,,,
231,E2449,,GREEN,2,1,,,,,,,,,,,,,,,,,,,,,,
231,E2449,,GREEN,0,1,,,,,,,,,,,,,,,,,,,,,,
231,E2449,,GREEN,8,1,,,,,,,,,,,,,,,,,,,,,,
231,E1436,,VICTORIA,4,3,,,,,,,,,,,,,,,,,,,,,,
232,E2449,,IVORY,12,1,,,,,,,,,,,,,,,,,,,,,,
232,E2754,,NAVY,12,5,,,,,,,,,,,,,,,,,,,,,,
232,E2544,,RED,8,2,,,,,,,,,,,,,,,,,,,,,,
232,E2547,,ROYAL BLUE,8,4,,,,,,,,,,,,,,,,,,,,,,
233,B8808,,IVORY,S,3,,,,,,,,,,,,,,,,,,,,,,
233,E2107,,LAVENDER,8,4,,,,,,,,,,,,,,,,,,,,,,
233,E2107,,LAVENDER,0,1,,,,,,,,,,,,,,,,,,,,,,
233,E2107,,LAVENDER,10,2,,,,,,,,,,,,,,,,,,,,,,
233,E2107,,LAVENDER,12,2,,,,,,,,,,,,,,,,,,,,,,
233,E2107,,LAVENDER,4,4,,,,,,,,,,,,,,,,,,,,,,
233,E2107,,LAVENDER,2,1,,,,,,,,,,,,,,,,,,,,,,
233,E2107,,LAVENDER,16,1,,,,,,,,,,,,,,,,,,,,,,
233,E2426,,NAVY,4,1,,,,,,,,,,,,,,,,,,,,,,
234,E1412,,ROYAL,2,5,,,,,,,,,,,,,,,,,,,,,,
234,E2114,,ROYAL,0,4,,,,,,,,,,,,,,,,,,,,,,
234,E2114,,ROYAL,2,3,,,,,,,,,,,,,,,,,,,,,,
234,E2114,,ROYAL,4,1,,,,,,,,,,,,,,,,,,,,,,
234,E2114,,ROYAL,18,1,,,,,,,,,,,,,,,,,,,,,,
235,E1170,,APRICOT,0,1,,,,,,,,,,,,,,,,,,,,,,
235,E1918,,GREEN,0,1,,,,,,,,,,,,,,,,,,,,,,
235,E1981,,ROYAL,0,1,,,,,,,,,,,,,,,,,,,,,,
235,E2171,,SKY BLUE,0,1,,,,,,,,,,,,,,,,,,,,,,
235,E1967,,TEAL,0,1,,,,,,,,,,,,,,,,,,,,,,
236,E2061,,BLACK,18,2,,,,,,,,,,,,,,,,,,,,,,
236,E2061,,BLACK,10,3,,,,,,,,,,,,,,,,,,,,,,
236,E2067,,BLACK/BURGUNDY,4,1,,,,,,,,,,,,,,,,,,,,,,
236,E2067,,BLACK/BURGUNDY,6,3,,,,,,,,,,,,,,,,,,,,,,
236,E2067,,BLACK/BURGUNDY,8,2,,,,,,,,,,,,,,,,,,,,,,
236,E2067,,BLACK/BURGUNDY,2,2,,,,,,,,,,,,,,,,,,,,,,
236,E2067,,BLACK/BURGUNDY,10,1,,,,,,,,,,,,,,,,,,,,,,
236,E2067,,BLACK/BURGUNDY,0,1,,,,,,,,,,,,,,,,,,,,,,
237,E2448,,APRICOT,4,1,,,,,,,,,,,,,,,,,,,,,,
237,E2084,,BLACK,2,1,,,,,,,,,,,,,,,,,,,,,,
237,E2574,,BLACK,2,1,,,,,,,,,,,,,,,,,,,,,,
237,E2574,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
237,E2708,,BLACK,10,1,,,,,,,,,,,,,,,,,,,,,,
237,E2366,,BLACK/GOLD,10,1,,,,,,,,,,,,,,,,,,,,,,
237,E2035,,BLACK/GUNMETAL,10,1,,,,,,,,,,,,,,,,,,,,,,
237,E2081,,NAVY,2,1,,,,,,,,,,,,,,,,,,,,,,
237,E2781,,RED,8,2,,,,,,,,,,,,,,,,,,,,,,
237,E2423,,WHITE/BLUE,10,1,,,,,,,,,,,,,,,,,,,,,,
238,E2084,,BLACK,0,1,,,,,,,,,,,,,,,,,,,,,,
238,E2578,,BLACK,18,1,,,,,,,,,,,,,,,,,,,,,,
238,E2225,,BLACK/GREEN,12,1,,,,,,,,,,,,,,,,,,,,,,
238,E2436,,BLACK/PRINT,12,1,,,,,,,,,,,,,,,,,,,,,,
238,E2778,,BLUE,0,1,,,,,,,,,,,,,,,,,,,,,,
238,E2227,,FUCHSIA,6,2,,,,,,,,,,,,,,,,,,,,,,
238,E2081,,NAVY,2,1,,,,,,,,,,,,,,,,,,,,,,
238,E1422,,PURPLE,12,1,,,,,,,,,,,,,,,,,,,,,,
238,E2292,,RED,16,2,,,,,,,,,,,,,,,,,,,,,,
238,E1391,,ROYAL,4,1,,,,,,,,,,,,,,,,,,,,,,
239,E2241,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
239,E1422,,PURPLE,8,3,,,,,,,,,,,,,,,,,,,,,,
239,E1422,,PURPLE,12,2,,,,,,,,,,,,,,,,,,,,,,
239,E2142,,PURPLE,4,13,,,,,,,,,,,,,,,,,,,,,,
240,E1918,,GREEN,8,1,,,,,,,,,,,,,,,,,,,,,,
240,E2106,,SKY BLUE,6,8,,,,,,,,,,,,,,,,,,,,,,
240,AA9308,,WHITE,14,1,,,,,,,,,,,,,,,,,,,,,,
240,AA9308,,WHITE,16,16,,,,,,,,,,,,,,,,,,,,,,
241,E1531,,CORAL,4,1,,,,,,,,,,,,,,,,,,,,,,
241,F1116,,FUCHSIA,38,1,,,,,,,,,,,,,,,,,,,,,,
241,AA9332,,OFF WHITE,6,1,,,,,,,,,,,,,,,,,,,,,,
241,E1032,,PISTACHIO,2,1,,,,,,,,,,,,,,,,,,,,,,
241,E1799,,TEAL,10,1,,,,,,,,,,,,,,,,,,,,,,
241,AA9304,,WHITE,6,2,,,,,,,,,,,,,,,,,,,,,,
242,E1795,,BISCOTTI,2,1,,,,,,,,,,,,,,,,,,,,,,
242,E1264,,BLACK,0,4,,,,,,,,,,,,,,,,,,,,,,
242,E2543,,BLACK,0,1,,,,,,,,,,,,,,,,,,,,,,
242,E2086,,BROWN,26,1,,,,,,,,,,,,,,,,,,,,,,
242,E2514,,CLARET,30,1,,,,,,,,,,,,,,,,,,,,,,
242,E2514,,EMERALD,2,1,,,,,,,,,,,,,,,,,,,,,,
242,E2227,,FUCHSIA,2,2,,,,,,,,,,,,,,,,,,,,,,
242,E2441,,IVORY,16,1,,,,,,,,,,,,,,,,,,,,,,
242,E2107,,LAVENDER,0,1,,,,,,,,,,,,,,,,,,,,,,
242,E1581,,RED,2,1,,,,,,,,,,,,,,,,,,,,,,
242,AA219,,WHITE,6,1,,,,,,,,,,,,,,,,,,,,,,
242,E1510,,WHITE,2,2,,,,,,,,,,,,,,,,,,,,,,
243,E1264,,APPLE RED,2,1,,,,,,,,,,,,,,,,,,,,,,
243,E1968,,BLACK,18,2,,,,,,,,,,,,,,,,,,,,,,
243,B8865,,CLARET,16,1,,,,,,,,,,,,,,,,,,,,,,
243,E1264,,CLARET,2,1,,,,,,,,,,,,,,,,,,,,,,
243,E1391,,PURPLE,26,1,,,,,,,,,,,,,,,,,,,,,,
243,E1391,,PURPLE,20,1,,,,,,,,,,,,,,,,,,,,,,
243,E1586,,PURPLE,2,1,,,,,,,,,,,,,,,,,,,,,,
243,E2252,,PURPLE,18,1,,,,,,,,,,,,,,,,,,,,,,
243,E2253,,RED,2,1,,,,,,,,,,,,,,,,,,,,,,
243,E2513,,RED,0,2,,,,,,,,,,,,,,,,,,,,,,
243,E2544,,RED,2,2,,,,,,,,,,,,,,,,,,,,,,
243,E2550,,RED,2,1,,,,,,,,,,,,,,,,,,,,,,
243,BD2007/09,,,16,1,,,,,,,,,,,,,,,,,,,,,,
243,BD2007/09,,,8,1,,,,,,,,,,,,,,,,,,,,,,
244,E1796,,BISCOTTI,8,2,,,,,,,,,,,,,,,,,,,,,,
244,E2080,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
244,E1391,,CLARET,28,1,,,,,,,,,,,,,,,,,,,,,,
244,E1391,,PURPLE,4,7,,,,,,,,,,,,,,,,,,,,,,
244,E1356,,TRUFFLE,4,6,,,,,,,,,,,,,,,,,,,,,,
244,E1356,,TRUFFLE,12,1,,,,,,,,,,,,,,,,,,,,,,
245,E2269,,NUDE,16,2,,,,,,,,,,,,,,,,,,,,,,
245,E2269,,NUDE,14,3,,,,,,,,,,,,,,,,,,,,,,
245,E2269,,NUDE,12,4,,,,,,,,,,,,,,,,,,,,,,
245,E1369,,PURPLE,4,2,,,,,,,,,,,,,,,,,,,,,,
245,E1422,,PURPLE,4,4,,,,,,,,,,,,,,,,,,,,,,
245,E2259,,WINE,12,1,,,,,,,,,,,,,,,,,,,,,,
245,E2259,,WINE,14,3,,,,,,,,,,,,,,,,,,,,,,
246,E2281,,PURPLE,20,1,,,,,,,,,,,,,,,,,,,,,,
246,E2281,,PURPLE,14,6,,,,,,,,,,,,,,,,,,,,,,
246,E2281,,PURPLE,12,5,,,,,,,,,,,,,,,,,,,,,,
246,E2281,,PURPLE,10,2,,,,,,,,,,,,,,,,,,,,,,
246,E2281,,PURPLE,16,3,,,,,,,,,,,,,,,,,,,,,,
247,E2329,,BLACK,6,2,,,,,,,,,,,,,,,,,,,,,,
247,E2589,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
247,E2589,,BLACK,3,1,,,,,,,,,,,,,,,,,,,,,,
247,E2589,,BLACK,0,1,,,,,,,,,,,,,,,,,,,,,,
248,E2034,,BERRY,8,1,,,,,,,,,,,,,,,,,,,,,,
248,E1546,,CORAL,12,1,,,,,,,,,,,,,,,,,,,,,,
248,E1546,,CORAL,14,2,,,,,,,,,,,,,,,,,,,,,,
248,E2036,,EMERALD,0,1,,,,,,,,,,,,,,,,,,,,,,
248,E2227,,FUCHSIA,14,1,,,,,,,,,,,,,,,,,,,,,,
248,E2227,,FUCHSIA,6,2,,,,,,,,,,,,,,,,,,,,,,
248,E2227,,FUCHSIA,10,1,,,,,,,,,,,,,,,,,,,,,,
248,E2227,,FUCHSIA,18,1,,,,,,,,,,,,,,,,,,,,,,
248,E2227,,FUCHSIA,8,1,,,,,,,,,,,,,,,,,,,,,,
248,E2035,,JET,16,3,,,,,,,,,,,,,,,,,,,,,,
249,E2034,,BERRY,18,1,,,,,,,,,,,,,,,,,,,,,,
249,E2547,,BLACK,2,1,,,,,,,,,,,,,,,,,,,,,,
249,E2041,,IVORY,18,3,,,,,,,,,,,,,,,,,,,,,,
249,E2081,,NAVY,4,2,,,,,,,,,,,,,,,,,,,,,,
249,E2081,,NAVY,2,1,,,,,,,,,,,,,,,,,,,,,,
249,E2081,,NAVY,6,2,,,,,,,,,,,,,,,,,,,,,,
249,E2781,,RED,8,1,,,,,,,,,,,,,,,,,,,,,,
249,E2781,,RED,12,2,,,,,,,,,,,,,,,,,,,,,,
250,E2463,,BLACK/PRINT,8,1,,,,,,,,,,,,,,,,,,,,,,
250,E2463,,BLACK/PRINT,10,1,,,,,,,,,,,,,,,,,,,,,,
250,E2708,,BLACK/PRINT,10,1,,,,,,,,,,,,,,,,,,,,,,
250,E2346,,GOLD,0,1,,,,,,,,,,,,,,,,,,,,,,
250,E2449,,IVORY,10,1,,,,,,,,,,,,,,,,,,,,,,
250,E2430,,WHITE,8,1,,,,,,,,,,,,,,,,,,,,,,
251,B8998,,CORAL,4,1,,,,,,,,,,,,,,,,,,,,,,
251,E2514,,EMERALD,4,1,,,,,,,,,,,,,,,,,,,,,,
251,E2526,,GREEN,4,1,,,,,,,,,,,,,,,,,,,,,,
251,E2549,,GREEN,4,1,,,,,,,,,,,,,,,,,,,,,,
251,E2049,,PLATINUM,18,2,,,,,,,,,,,,,,,,,,,,,,
251,E2253,,RED,4,1,,,,,,,,,,,,,,,,,,,,,,
251,E2513,,RED,14,1,,,,,,,,,,,,,,,,,,,,,,
251,E2550,,RED,4,2,,,,,,,,,,,,,,,,,,,,,,
251,E1538,,SAGE,8,1,,,,,,,,,,,,,,,,,,,,,,
251,AA219,,WHITE,9,1,,,,,,,,,,,,,,,,,,,,,,
251,E1986,,,,,,,,,,,,,,,,,,,,,,,,,,
252,E1918,,GREEN,6,1,,,,,,,,,,,,,,,,,,,,,,
252,E1809,,ORANGE,6,1,,,,,,,,,,,,,,,,,,,,,,
252,E2324,,PINK,4,2,,,,,,,1,,,,,,,,,,,,,,,
252,E1022,,PURPLE,M,1,,,,,,,,,,,,,,,,,,,,,,
252,E2395,,RED,4,1,,,,,,,,,,,,,,,,,,,,,,
252,E1022,,SUNSHINE,M,1,,,,,,,,,,,,,,,,,,,,,,
253,E2070,,APRICOT,0,3,,,,,,,1,,,,,,,,,,,,,,,
253,E2087,,DIRTY ROSE,0,3,,,,,,,,,,,,,,,,,,,,,,
253,E2087,,DIRTY ROSE,4,1,,,,,,,1,,,,,,,,,,,,,,,
253,E1822,,IVORY,20,1,,,,,,,,,,,,,,,,,,,,,,
253,E2087,,ROSE/QUARTZ,2,5,,,,,,,,,,,,,,,,,,,,,,
254,E2589,,BLACK,8,1,,,,,,,,,,,,,,,,,,,,,,
254,E2589,,BLACK,6,1,,,,,,,,,,,,,,,,,,,,,,
254,E2158,,IVORY,0,2,,,,,,,,,,,,,,,,,,,,,,
254,E2770,,RED,4,2,,,,,,,,,,,,,,,,,,,,,,
254,E2770,,RED,8,1,,,,,,,1,,,,,,,,,,,,,,,
255,E2110,,BLACK,0,3,,,,,,,,,,,,,,,,,,,,,,
255,E1822,,PEACH,4,1,,,,,,,1,,,,,,,,,,,,,,,
255,E1822,,PEACH,6,5,,,,,,,,,,,,,,,,,,,,,,
255,E1822,,PEACH,24,2,,,,,,,,,,,,,,,,,,,,,,
255,E1822,,PEACH,8,8,,,,,,,,,,,,,,,,,,,,,,
255,E1822,,PEACH,6,1,,,,,,,,,,,,,,,,,,,,,,
256,E2107,,LAVENDER,16,5,,,,,,,,,,,,,,,,,,,,,,
256,E2107,,LAVENDER,18,2,,,,,,,,,,,,,,,,,,,,,,
256,E2107,,LAVENDER,8,3,,,,,,,1,,,,,,,,,,,,,,,
256,E2107,,LAVENDER,2,3,,,,,,,,,,,,,,,,,,,,,,
256,E2107,,LAVENDER,12,1,,,,,,,,,,,,,,,,,,,,,,
256,E2107,,LAVENDER,10,1,,,,,,,,,,,,,,,,,,,,,,
256,E2107,,LAVENDER,0,2,,,,,,,,,,,,,,,,,,,,,,
256,E2107,,LAVENDER,6,1,,,,,,,,,,,,,,,,,,,,,,
256,E2107,,LAVENDER,4,2,,,,,,,,,,,,,,,,,,,,,,
257,E1420,,ROYAL,2,2,,,,,,,,,,,,,,,,,,,,,,
257,E1420,,ROYAL,4,20,,,,,,,,,,,,,,,,,,,,,,
258,E1822,,IVORY,28,1,,,,,,,,,,,,,,,,,,,,,,
258,E1420,,ROYAL,6,7,,,,,,,,,,,,,,,,,,,,,,
258,E1449,,SILVER,22,2,,,,,,,,,,,,,,,,,,,,,,
259,E2106,,BABY BLUE,10,1,,,,,,,,,,,,,,,,,,,,,,
259,E2106,,BABY BLUE,2,3,,,,,,,,,,,,,,,,,,,,,,
259,E2106,,BABY BLUE,12,1,,,,,,,,,,,,,,,,,,,,,,
259,E2106,,BABY BLUE,4,2,,,,,,,,,,,,,,,,,,,,,,
259,E2106,,BABY BLUE,6,6,,,,,,,,,,,,,,,,,,,,,,
259,E1022,,PURPLE,16,1,,,,,,,,,,,,,,,,,,,,,,
259,E1022,,PURPLE,26,1,,,,,,,,,,,,,,,,,,,,,,
259,E1022,,PURPLE,14,1,,,,,,,,,,,,,,,,,,,,,,
260,E2322,,BLUSH,16,2,,,,,,,,,,,,,,,,,,,,,,
260,E1852,,CHARCOAL,8,1,,,,,,,,,,,,,,,,,,,,,,
260,E2085,,CHARCOAL,8,1,,,,,,,,,,,,,,,,,,,,,,
260,E1852,,PINK,8,3,,,,,,,,,,,,,,,,,,,,,,
260,E2775,,ROYAL,8,1,,,,,,,,,,,,,,,,,,,,,,
260,E1582,,TEAL,10,1,,,,,,,,,,,,,,,,,,,,,,
260,E1657,,TEAL,8,2,,,,,,,,,,,,,,,,,,,,,,
260,E2753,,TURQUOISE,8,1,,,,,,,,,,,,,,,,,,,,,,
260,E2430,,WHITE/BLACK,8,1,,,,,,,,,,,,,,,,,,,,,,
260,E2101,,WINE,8,2,,,,,,,,,,,,,,,,,,,,,,
261,E1799,,LILAC,4,5,,,,,,,,,,,,,,,,,,,,,,
261,E1799,,LILAC,2,6,,,,,,,,,,,,,,,,,,,,,,
261,E1582,,PURPLE,4,1,,,,,,,,,,,,,,,,,,,,,,
262,E2708,,BLACK,14,1,,,,,,,,,,,,,,,,,,,,,,
262,E2443,,GREEN,10,1,,,,,,,,,,,,,,,,,,,,,,
262,E2708,,NAVY,16,1,,,,,,,,,,,,,,,,,,,,,,
262,E2787,,NAVY,12,1,,,,,,,,,,,,,,,,,,,,,,
262,E2779,,PINK,0,1,,,,,,,,,,,,,,,,,,,,,,
262,E2161,,RED,18,1,,,,,,,,,,,,,,,,,,,,,,
263,E2034,,BERRY,8,1,,,,,,,,,,,,,,,,,,,,,,
263,E1264,,BLACK,5XL,1,,,,,,,,,,,,,,,,,,,,,,
263,E1552,,BLACK,6,,,,,,,,,,,,,,,,,,,,,,,
263,E1868,,CHAMPAGNE,24,1,,,,,,,,,,,,,,,,,,,,,,
263,E2560,,NAVY,6,1,,,,,,,,,,,,,,,,,,,,,,
263,E2324,,PINK,6,1,,,,,,,,,,,,,,,,,,,,,,
263,E1988,,ROYAL,0,1,,,,,,,,,,,,,,,,,,,,,,
263,AA9308,,WHITE,8,1,,,,,,,,,,,,,,,,,,,,,,
263,E2233,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
264,E2574,,BLACK,8,2,,,,,,,,,,,,,,,,,,,,,,
264,E2227,,FUCHSIA,18,1,,,,,,,,,,,,,,,,,,,,,,
264,E2227,,FUCHSIA,14,1,,,,,,,,,,,,,,,,,,,,,,
264,E2227,,FUCHSIA,8,1,,,,,,,,,,,,,,,,,,,,,,
264,E2227,,FUCHSIA,10,3,,,,,,,,,,,,,,,,,,,,,,
264,E1391,,ROYAL,24,4,,,,,,,,,,,,,,,,,,,,,,
265,E1657,,BLACK,14,1,,,,,,,,,,,,,,,,,,,,,,
265,E2126,,BLACK,14,1,,,,,,,,,,,,,,,,,,,,,,
265,BD2007/183,,GREY,14,1,,,,,,,,,,,,,,,,,,,,,,
265,E1502,,IVORY,4,3,,,,,,,,,,,,,,,,,,,,,,
265,E1502,,IVORY,6,2,,,,,,,,,,,,,,,,,,,,,,
265,E1502,,IVORY,8,3,,,,,,,,,,,,,,,,,,,,,,
265,E1013,,SUNSHINE,14,2,,,,,,,,,,,,,,,,,,,,,,
265,E1799,,TEAL,14,2,,,,,,,,,,,,,,,,,,,,,,
265,BD2006/972,,WINE,14,1,,,,,,,,,,,,,,,,,,,,,,
265,E2101,,WINE,14,1,,,,,,,,,,,,,,,,,,,,,,
266,E2042,,BURGUNDY,18,1,,,,,,,,,,,,,,,,,,,,,,
266,E1907,,CHARCOAL,4,1,,,,,,,,,,,,,,,,,,,,,,
266,E2346,,GOLD,2,1,,,,,,,,,,,,,,,,,,,,,,
266,BD2007/10,,GOLD,14,1,,,,,,,,,,,,,,,,,,,,,,
266,E2394,,IVORY/PRINT,8,1,,,,,,,,,,,,,,,,,,,,,,
266,E2317,,NAVY,12,1,,,,,,,,,,,,,,,,,,,,,,
266,AA9270,,WHITE/NAVY,9,1,,,,,,,,,,,,,,,,,,,,,,
266,AA229,,WHITE/NUDE,6,1,,,,,,,,,,,,,,,,,,,,,,
267,E2534,,BLUE,2,1,,,,,,,,,,,,,,,,,,,,,,
267,E1582,,FUCHSIA,2,1,,,,,,,,,,,,,,,,,,,,,,
267,E1657,,LAVENDER,2,1,,,,,,,,,,,,,,,,,,,,,,
267,E1657,,LAVENDER,4,1,,,,,,,,,,,,,,,,,,,,,,
267,E1799,,LILAC,2,1,,,,,,,,,,,,,,,,,,,,,,
267,E1799,,LILAC,4,1,,,,,,,,,,,,,,,,,,,,,,
267,B8896,,NAVY,S,1,,,,,,,,,,,,,,,,,,,,,,
267,E1796,,NAVY,2,1,,,,,,,,,,,,,,,,,,,,,,
267,E2053,,NAVY,2,2,,,,,,,,,,,,,,,,,,,,,,
267,E1582,,PURPLE,2,2,,,,,,,,,,,,,,,,,,,,,,
267,E1605,,PURPLE,2,1,,,,,,,,,,,,,,,,,,,,,,
