Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Box (product.metafields.custom.box),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Display technology (product.metafields.shopify.display-technology),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Test format (product.metafields.shopify.test-format),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
e1891,,,,,,,,,PURPLE,,,2.0,,,,,E1891_PURPLE_2,0.0,shopify,4,deny,manual,276.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1891_PURPLE_4_444b377c-5dae-4176-b973-1cfca796b24e.png?v=1727881833,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1891,,,,,,,,,PURPLE,,,4.0,,,,,E1891_PURPLE_4,0.0,shopify,5,deny,manual,276.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1891_PURPLE_2_fcb76188-147e-4fda-a75e-f29bc241fea4.png?v=1727881833,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1891,,,,,,,,,PURPLE,,,6.0,,,,,E1891_PURPLE_6,0.0,shopify,6,deny,manual,276.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1891_PURPLE_1_894d2888-a2e5-4e96-8ec7-df0aa8867306.png?v=1727881833,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1891,,,,,,,,,PURPLE,,,8.0,,,,,E1891_PURPLE_8,0.0,shopify,5,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1891,,,,,,,,,PURPLE,,,10.0,,,,,E1891_PURPLE_10,0.0,shopify,4,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1890,MILANO FORMALS Embellished E1890,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Embellished,"BLACK, BLACK Embellished",true,Color,BLACK,,Size,0.0,,,,,E1890_BLACK_0,0.0,shopify,1,deny,manual,276.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1890_Black_1_95a14c28-f23f-4f4c-87f3-b00b0c07f79d.png?v=1727881823,1,MILANO FORMALS e1890 BLACK,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1890,,,,,,,,,BLACK,,,2.0,,,,,E1890_BLACK_2,0.0,shopify,1,deny,manual,276.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1890,,,,,,,,,BLACK,,,4.0,,,,,E1890_BLACK_4,0.0,shopify,1,deny,manual,276.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1890,,,,,,,,,BLACK,,,6.0,,,,,E1890_BLACK_6,0.0,shopify,6,deny,manual,276.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1890,,,,,,,,,BLACK,,,8.0,,,,,E1890_BLACK_8,0.0,shopify,3,deny,manual,276.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1890,,,,,,,,,BLACK,,,16.0,,,,,E1890_BLACK_16,0.0,shopify,1,deny,manual,276.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1882,MILANO FORMALS Embellished E1882,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Embellished,"ROYAL, ROYAL Embellished",true,Color,ROYAL,,Size,30.0,,,,,E1882_ROYAL_30,0.0,shopify,1,deny,manual,276.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1882_Royal_1_8b0d65bc-58d4-4da1-a2b4-bc5294bed2dc.png?v=1727881818,1,MILANO FORMALS e1882 ROYAL,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1868,MILANO FORMALS Embellished E1868,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Embellished,"CHAMPAGNE, CHAMPAGNE Embellished",true,Color,CHAMPAGNE,,Size,4.0,,,,,E1868_CHAMPAGNE_4,0.0,shopify,1,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1868_Champagne_1_7323e2e3-8dad-4bbe-a4ce-eef434edaf20.png?v=1727881814,1,MILANO FORMALS e1868 CHAMPAGNE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1868,,,,,,,,,CHAMPAGNE,,,12.0,,,,,E1868_CHAMPAGNE_12,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1868,,,,,,,,,CHAMPAGNE,,,24.0,,,,,E1868_CHAMPAGNE_24,0.0,shopify,3,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1852,MILANO FORMALS Bridesmaid E1852,"<p>This is a Bridesmaid dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Bridesmaid,"BURGUNDY, BURGUNDY Bridesmaid",true,Color,BURGUNDY,,Size,2.0,,,,,E1852_BURGUNDY_2,0.0,shopify,1,deny,manual,276.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1852_Charcoal_1_6d1d648c-5e7a-428d-929f-ce280b7b7284.png?v=1727881809,1,MILANO FORMALS e1852 RED,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1852,,,,,,,,,BURGUNDY,,,4.0,,,,,E1852_BURGUNDY_4,0.0,shopify,2,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1852_Charcoal_2_99bd573e-3a9d-4747-b0eb-99c36be9b69f.png?v=1727881809,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1852,,,,,,,,,BURGUNDY,,,6.0,,,,,E1852_BURGUNDY_6,0.0,shopify,2,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1852_Pink_1_1e044e16-b3a3-4f12-a918-884f8d4849d2.png?v=1727881809,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1852,,,,,,,,,CHARCOAL,,,2.0,,,,,E1852_CHARCOAL_2,0.0,shopify,3,deny,manual,227.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1852_Pink_2_f9c772ed-b5c2-49b9-a2a1-5de1f6270898.png?v=1727881809,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1852,,,,,,,,,CHARCOAL,,,4.0,,,,,E1852_CHARCOAL_4,0.0,shopify,4,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1852,,,,,,,,,CHARCOAL,,,6.0,,,,,E1852_CHARCOAL_6,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1852,,,,,,,,,CHARCOAL,,,8.0,,,,,E1852_CHARCOAL_8,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1852,,,,,,,,,CHARCOAL,,,20.0,,,,,E1852_CHARCOAL_20,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1852,,,,,,,,,FUCHSIA,,,10.0,,,,,E1852_FUCHSIA_10,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1852,,,,,,,,,PINK,,,2.0,,,,,E1852_PINK_2,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1852,,,,,,,,,PINK,,,4.0,,,,,E1852_PINK_4,0.0,shopify,2,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1852,,,,,,,,,PINK,,,6.0,,,,,E1852_PINK_6,0.0,shopify,4,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1852,,,,,,,,,PINK,,,8.0,,,,,E1852_PINK_8,0.0,shopify,4,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1852,,,,,,,,,RED,,,14.0,,,,,E1852_RED_14,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1852,,,,,,,,,RED,,,24.0,,,,,E1852_RED_24,0.0,shopify,1,deny,manual,227.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1844,MILANO FORMALS Short E1844,"<p>This is a Short dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Short,"MINT, MINT Short",true,Color,MINT,,Size,6.0,,,,,E1844_MINT_6,0.0,shopify,1,deny,manual,276.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1844_Mint_7_0d884a7c-882e-4f21-a9cd-e6438efb05dc.png?v=1727881800,1,MILANO FORMALS e1844 MINT,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1844,,,,,,,,,MINT,,,22.0,,,,,E1844_MINT_22,0.0,shopify,1,deny,manual,276.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1844_Mint_3_365014ae-c51b-4eff-b355-ad128c9e5fea.png?v=1727881800,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1844_Mint_5_4400cd9e-35cf-4d42-a9f7-11985a0577be.png?v=1727881800,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1844_Mint_6_de791c06-cc63-49a4-a451-695e6083b5ce.png?v=1727881800,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1844_Mint_1_9fcf6db2-3612-4add-88a4-8b2905d4fec4.png?v=1727881800,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1844_Mint_4_22b9c342-d851-458e-839a-0027d83c90dc.png?v=1727881800,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1844_Mint_2_8fdf06cb-7bec-48ff-b119-e550b1c15da0.png?v=1727881800,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1838,MILANO FORMALS Bridesmaid E1838,"<p>This is a Bridesmaid dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Bridesmaid,"BLACK, BLACK Bridesmaid",true,Color,BLACK,,Size,8.0,,,,,E1838_BLACK_8,0.0,shopify,2,deny,manual,276.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1838_Teal_4_68cfb0ad-f9dc-46fc-be8e-c7dd68e948ed.png?v=1727881783,1,MILANO FORMALS e1838 TEAL,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1838,,,,,,,,,BLACK,,,16.0,,,,,E1838_BLACK_16,0.0,shopify,1,deny,manual,276.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1838_Teal_3_b4421124-1348-4442-bc60-4f2b96c345e4.png?v=1727881783,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1838,,,,,,,,,TEAL,,,2.0,,,,,E1838_TEAL_2,0.0,shopify,5,deny,manual,276.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1838_Teal_1_950cce6c-a4ad-4866-9716-8283c1f5a736.png?v=1727881783,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1838,,,,,,,,,TEAL,,,4.0,,,,,E1838_TEAL_4,0.0,shopify,11,deny,manual,276.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1838_Teal_2_52abef75-1efc-41b1-a280-03aceb25666f.png?v=1727881783,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1838,,,,,,,,,TEAL,,,6.0,,,,,E1838_TEAL_6,0.0,shopify,1,deny,manual,276.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1838,,,,,,,,,TEAL,,,8.0,,,,,E1838_TEAL_8,0.0,shopify,1,deny,manual,276.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1838,,,,,,,,,TEAL,,,28.0,,,,,E1838_TEAL_28,0.0,shopify,1,deny,manual,276.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1833,MILANO FORMALS Ball Gown/Quinceanera E1833,"<p>This is a Ball Gown/Quinceanera  dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Ball Gown/Quinceanera,"PURPLE GOLD, PURPLE GOLD Ball Gown/Quinceanera",true,Color,PURPLE GOLD,,Size,16.0,,,,,E1833_PURPLE GOLD_16,0.0,shopify,1,deny,manual,276.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1833_PurpleGold_1_4329a780-339e-4eb7-93f2-2f930f67d38c.png?v=1727881772,1,MILANO FORMALS e1833 PURPLE GOLD,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1827,MILANO FORMALS Elegant Evening E1827,"<p>This is a Elegant Evening dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Elegant Evening,"BLACK, BLACK Elegant Evening",true,Color,BLACK,,Size,0.0,,,,,E1827_BLACK_0,0.0,shopify,1,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1827_Black_3_6e6b5173-79d1-40f9-87af-757f94573a9f.png?v=1727881768,1,MILANO FORMALS e1827 BLACK,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1827,,,,,,,,,BLACK,,,2.0,,,,,E1827_BLACK_2,0.0,shopify,2,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1827_Black_1_98c0c91d-a300-4592-b526-e26f4909e55e.png?v=1727881768,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1827,,,,,,,,,BLACK,,,4.0,,,,,E1827_BLACK_4,0.0,shopify,4,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1827_Black_2_e8ecb64a-2467-4786-a8b4-8bd2ec9bb42a.png?v=1727881768,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1827,,,,,,,,,BLACK,,,6.0,,,,,E1827_BLACK_6,0.0,shopify,5,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1827,,,,,,,,,BLACK,,,8.0,,,,,E1827_BLACK_8,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1827,,,,,,,,,BLACK,,,10.0,,,,,E1827_BLACK_10,0.0,shopify,1,deny,manual,276.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1827,,,,,,,,,BLACK,,,12.0,,,,,E1827_BLACK_12,0.0,shopify,1,deny,manual,276.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1827,,,,,,,,,BLACK,,,18.0,,,,,E1827_BLACK_18,0.0,shopify,1,deny,manual,276.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1824,MILANO FORMALS Embellished E1824,"<p>This is a Embellished dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Embellished,"POOL, POOL Embellished",true,Color,POOL,,Size,0.0,,,,,E1824_POOL_0,0.0,shopify,1,deny,manual,218.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1824_Pool_3_5acb52d8-fcc8-4297-b2e5-2e24f1cd56ec.png?v=1727881761,1,MILANO FORMALS e1824 POOL,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1824,,,,,,,,,POOL,,,8.0,,,,,E1824_POOL_8,0.0,shopify,1,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1824_Pool_1_69eaaa18-9824-40b5-b9d8-c9874e5f5953.png?v=1727881761,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1824_Pool_2_37b0235b-6471-4a63-895e-dbe7b1ab3e62.png?v=1727881761,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1822,MILANO FORMALS E1822,"<p>This is a Uncategorized dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Uncategorized,"IVORY, IVORY Uncategorized",true,Color,IVORY,,Size,4.0,,,,,E1822_IVORY_4,0.0,shopify,1,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1822_Ivory_5_c12352ba-3624-483c-b373-d9735cca101c.png?v=1727881753,1,MILANO FORMALS e1822 PEACH,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1822,,,,,,,,,IVORY,,,20.0,,,,,E1822_IVORY_20,0.0,shopify,1,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1822_Ivory_3_4e0970a6-6494-4f6f-b139-442283b1f3f7.png?v=1727881753,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1822,,,,,,,,,IVORY,,,24.0,,,,,E1822_IVORY_24,0.0,shopify,2,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1822_Ivory_1_2d31c7c1-96bf-4462-8ec3-a4be5a6dd259.png?v=1727881753,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1822,,,,,,,,,IVORY,,,28.0,,,,,E1822_IVORY_28,0.0,shopify,3,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1822_Ivory_4_859b9ef5-47a5-4430-a4ec-17c008ef16cb.png?v=1727881753,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1822,,,,,,,,,PEACH,,,4.0,,,,,E1822_PEACH_4,0.0,shopify,2,deny,manual,298.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1822_Ivory_2_626734dd-da1b-4920-8f8b-9bb4c44509e4.png?v=1727881753,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1822,,,,,,,,,PEACH,,,6.0,,,,,E1822_PEACH_6,0.0,shopify,7,deny,manual,298.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1822_Peach_1_e7e29182-cd9d-46e2-bab6-8ca5385abe78.png?v=1727881753,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1822,,,,,,,,,PEACH,,,8.0,,,,,E1822_PEACH_8,0.0,shopify,9,deny,manual,437.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1822_Peach_2_965f6166-6974-48c4-9e1b-0d07ae639214.png?v=1727881753,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1822,,,,,,,,,PEACH,,,12.0,,,,,E1822_PEACH_12,0.0,shopify,1,deny,manual,218.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1822,,,,,,,,,PEACH,,,16.0,,,,,E1822_PEACH_16,0.0,shopify,2,deny,manual,218.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1822,,,,,,,,,PEACH,,,20.0,,,,,E1822_PEACH_20,0.0,shopify,2,deny,manual,218.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1822,,,,,,,,,PEACH,,,24.0,,,,,E1822_PEACH_24,0.0,shopify,16,deny,manual,218.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1822,,,,,,,,,PEACH,,,26.0,,,,,E1822_PEACH_26,0.0,shopify,1,deny,manual,218.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1799,MILANO FORMALS Prom E1799,"<p>This is a Prom dress by MILANO FORMALS.</p>
<ul></ul>",MILANO FORMALS,Apparel & Accessories > Clothing > Dresses,Prom,"FUCHSIA, FUCHSIA Prom",true,Color,FUCHSIA,,Size,6.0,,,,,E1799_FUCHSIA_6,0.0,shopify,2,deny,manual,197.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1799_Fuschia_4_a7b1518a-7709-4d19-b208-f238cb0e9928.png?v=1727881737,1,MILANO FORMALS e1799 TEAL,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
e1799,,,,,,,,,FUCHSIA,,,8.0,,,,,E1799_FUCHSIA_8,0.0,shopify,6,deny,manual,197.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1799_Fuschia_3_a1348e6b-afba-4110-80e5-5e4afaa899d8.png?v=1727881737,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1799,,,,,,,,,GREEN,,,4.0,,,,,E1799_GREEN_4,0.0,shopify,1,deny,manual,197.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1799_Fuschia_2_45b7be54-6bc1-4848-a040-7ed6e0fdeadf.png?v=1727881737,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1799,,,,,,,,,GREY,,,2.0,,,,,E1799_GREY_2,0.0,shopify,1,deny,manual,197.00,,true,true,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1799_Fuschia_1_ebd77dc5-8b53-43fb-a8cd-7fa890ea6a45.jpg?v=1727881737,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1799,,,,,,,,,LILAC,,,2.0,,,,,E1799_LILAC_2,0.0,shopify,7,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1799,,,,,,,,,LILAC,,,4.0,,,,,E1799_LILAC_4,0.0,shopify,14,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1799,,,,,,,,,LILAC,,,6.0,,,,,E1799_LILAC_6,0.0,shopify,6,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1799,,,,,,,,,LILAC,,,8.0,,,,,E1799_LILAC_8,0.0,shopify,10,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1799,,,,,,,,,LILAC,,,10.0,,,,,E1799_LILAC_10,0.0,shopify,14,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1799,,,,,,,,,LILAC,,,12.0,,,,,E1799_LILAC_12,0.0,shopify,11,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
e1799,,,,,,,,,LILAC,,,20.0,,,,,E1799_LILAC_20,0.0,shopify,3,deny,manual,197.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
