Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Product Category,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,metafield.custom.clothing_features,metafield.custom.dress_occasion,metafield.custom.dress_style,metafield.custom.skirt_dress_length_type
aa9257,ANDY ANAND COUTURE Wedding AA9257,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"IVORY,IVORY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,6.0,AA9257_IVORY_6,,shopify,1.0,deny,manual,723.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9257_White_1.jpg?v=1727407673,1,ANDY ANAND COUTURE aa9257 IVORY,"IVORY, IVORY Wedding",Wedding,AA9257,Wedding
aa9257,ANDY ANAND COUTURE Wedding AA9257,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"IVORY,IVORY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,8.0,AA9257_IVORY_8,,shopify,1.0,deny,manual,723.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9257_White_1.jpg?v=1727407673,1,ANDY ANAND COUTURE aa9257 IVORY,"IVORY, IVORY Wedding",Wedding,AA9257,Wedding
aa9257,ANDY ANAND COUTURE Wedding AA9257,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"IVORY,IVORY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,10.0,AA9257_IVORY_10,,shopify,1.0,deny,manual,723.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9257_White_1.jpg?v=1727407673,1,ANDY ANAND COUTURE aa9257 IVORY,"IVORY, IVORY Wedding",Wedding,AA9257,Wedding
aa9257,ANDY ANAND COUTURE Wedding AA9257,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"IVORY,IVORY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,12.0,AA9257_IVORY_12,,shopify,4.0,deny,manual,723.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9257_White_1.jpg?v=1727407673,1,ANDY ANAND COUTURE aa9257 IVORY,"IVORY, IVORY Wedding",Wedding,AA9257,Wedding
aa9257,ANDY ANAND COUTURE Wedding AA9257,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"IVORY,IVORY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,14.0,AA9257_IVORY_14,,shopify,2.0,deny,manual,723.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9257_White_1.jpg?v=1727407673,1,ANDY ANAND COUTURE aa9257 IVORY,"IVORY, IVORY Wedding",Wedding,AA9257,Wedding
aa9257,ANDY ANAND COUTURE Wedding AA9257,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"IVORY,IVORY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,16.0,AA9257_IVORY_16,,shopify,1.0,deny,manual,723.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9257_White_1.jpg?v=1727407673,1,ANDY ANAND COUTURE aa9257 IVORY,"IVORY, IVORY Wedding",Wedding,AA9257,Wedding
aa9257,ANDY ANAND COUTURE Wedding AA9257,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,6.0,AA9257_WHITE_6,,shopify,3.0,deny,manual,723.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9257_White_1.jpg?v=1727407673,1,ANDY ANAND COUTURE aa9257 WHITE,"WHITE, WHITE Wedding",Wedding,AA9257,Wedding
aa9257,ANDY ANAND COUTURE Wedding AA9257,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,8.0,AA9257_WHITE_8,,shopify,4.0,deny,manual,723.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9257_White_1.jpg?v=1727407673,1,ANDY ANAND COUTURE aa9257 WHITE,"WHITE, WHITE Wedding",Wedding,AA9257,Wedding
aa9257,ANDY ANAND COUTURE Wedding AA9257,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,10.0,AA9257_WHITE_10,,shopify,6.0,deny,manual,723.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9257_White_1.jpg?v=1727407673,1,ANDY ANAND COUTURE aa9257 WHITE,"WHITE, WHITE Wedding",Wedding,AA9257,Wedding
aa9257,ANDY ANAND COUTURE Wedding AA9257,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,12.0,AA9257_WHITE_12,,shopify,6.0,deny,manual,723.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9257_White_1.jpg?v=1727407673,1,ANDY ANAND COUTURE aa9257 WHITE,"WHITE, WHITE Wedding",Wedding,AA9257,Wedding
aa9257,ANDY ANAND COUTURE Wedding AA9257,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,16.0,AA9257_WHITE_16,,shopify,2.0,deny,manual,723.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9257_White_1.jpg?v=1727407673,1,ANDY ANAND COUTURE aa9257 WHITE,"WHITE, WHITE Wedding",Wedding,AA9257,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"APPLE RED,APPLE RED Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,APPLE RED,Size,12.0,AA9270_APPLE RED_12,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 APPLE RED,"APPLE RED, APPLE RED Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"BURGUNDY,BURGUNDY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,BURGUNDY,Size,6.0,AA9270_BURGUNDY_6,,shopify,2.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 BURGUNDY,"BURGUNDY, BURGUNDY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"IVORY,IVORY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,IVORY,Size,12.0,AA9270_IVORY_12,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 IVORY,"IVORY, IVORY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"LAVENDER,LAVENDER Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,LAVENDER,Size,6.0,AA9270_LAVENDER_6,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 LAVENDER,"LAVENDER, LAVENDER Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"LAVENDER,LAVENDER Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,LAVENDER,Size,8.0,AA9270_LAVENDER_8,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 LAVENDER,"LAVENDER, LAVENDER Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"LAVENDER,LAVENDER Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,LAVENDER,Size,12.0,AA9270_LAVENDER_12,,shopify,5.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 LAVENDER,"LAVENDER, LAVENDER Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"LAVENDER,LAVENDER Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,LAVENDER,Size,14.0,AA9270_LAVENDER_14,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 LAVENDER,"LAVENDER, LAVENDER Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,2.0,AA9270_WHITE_2,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE,"WHITE, WHITE Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,6.0,AA9270_WHITE_6,,shopify,2.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE,"WHITE, WHITE Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,12.0,AA9270_WHITE_12,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE,"WHITE, WHITE Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE,WHITE Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,18.0,AA9270_WHITE_18,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE,"WHITE, WHITE Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE BURGUNDY,WHITE BURGUNDY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE BURGUNDY,Size,6.0,AA9270_WHITE BURGUNDY_6,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE BURGUNDY,"WHITE BURGUNDY, WHITE BURGUNDY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE BURGUNDY,WHITE BURGUNDY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE BURGUNDY,Size,14.0,AA9270_WHITE BURGUNDY_14,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE BURGUNDY,"WHITE BURGUNDY, WHITE BURGUNDY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE NAVY,WHITE NAVY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE NAVY,Size,12.0,AA9270_WHITE NAVY_12,,shopify,2.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE NAVY,"WHITE NAVY, WHITE NAVY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE NAVY,WHITE NAVY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE NAVY,Size,22.0,AA9270_WHITE NAVY_22,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE NAVY,"WHITE NAVY, WHITE NAVY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/BURGUNDY,WHITE/BURGUNDY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/BURGUNDY,Size,0.0,AA9270_WHITE/BURGUNDY_0,,shopify,2.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/BURGUNDY,"WHITE/BURGUNDY, WHITE/BURGUNDY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/BURGUNDY,WHITE/BURGUNDY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/BURGUNDY,Size,6.0,AA9270_WHITE/BURGUNDY_6,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/BURGUNDY,"WHITE/BURGUNDY, WHITE/BURGUNDY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/BURGUNDY,WHITE/BURGUNDY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/BURGUNDY,Size,8.0,AA9270_WHITE/BURGUNDY_8,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/BURGUNDY,"WHITE/BURGUNDY, WHITE/BURGUNDY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/BURGUNDY,WHITE/BURGUNDY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/BURGUNDY,Size,12.0,AA9270_WHITE/BURGUNDY_12,,shopify,2.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/BURGUNDY,"WHITE/BURGUNDY, WHITE/BURGUNDY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/BURGUNDY,WHITE/BURGUNDY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/BURGUNDY,Size,14.0,AA9270_WHITE/BURGUNDY_14,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/BURGUNDY,"WHITE/BURGUNDY, WHITE/BURGUNDY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/BURGUNDY,WHITE/BURGUNDY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/BURGUNDY,Size,18.0,AA9270_WHITE/BURGUNDY_18,,shopify,2.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/BURGUNDY,"WHITE/BURGUNDY, WHITE/BURGUNDY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/IVORY,WHITE/IVORY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/IVORY,Size,6.0,AA9270_WHITE/IVORY_6,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/IVORY,"WHITE/IVORY, WHITE/IVORY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/IVORY,WHITE/IVORY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/IVORY,Size,8.0,AA9270_WHITE/IVORY_8,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/IVORY,"WHITE/IVORY, WHITE/IVORY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/IVORY,WHITE/IVORY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/IVORY,Size,12.0,AA9270_WHITE/IVORY_12,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/IVORY,"WHITE/IVORY, WHITE/IVORY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/IVORY,WHITE/IVORY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/IVORY,Size,16.0,AA9270_WHITE/IVORY_16,,shopify,2.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/IVORY,"WHITE/IVORY, WHITE/IVORY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/IVORY,WHITE/IVORY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/IVORY,Size,24.0,AA9270_WHITE/IVORY_24,,shopify,2.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/IVORY,"WHITE/IVORY, WHITE/IVORY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/NAVY,WHITE/NAVY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/NAVY,Size,6.0,AA9270_WHITE/NAVY_6,,shopify,4.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/NAVY,"WHITE/NAVY, WHITE/NAVY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/NAVY,WHITE/NAVY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/NAVY,Size,8.0,AA9270_WHITE/NAVY_8,,shopify,7.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/NAVY,"WHITE/NAVY, WHITE/NAVY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/NAVY,WHITE/NAVY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/NAVY,Size,9.0,AA9270_WHITE/NAVY_9,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/NAVY,"WHITE/NAVY, WHITE/NAVY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/NAVY,WHITE/NAVY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/NAVY,Size,10.0,AA9270_WHITE/NAVY_10,,shopify,7.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/NAVY,"WHITE/NAVY, WHITE/NAVY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/NAVY,WHITE/NAVY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/NAVY,Size,12.0,AA9270_WHITE/NAVY_12,,shopify,3.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/NAVY,"WHITE/NAVY, WHITE/NAVY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/NAVY,WHITE/NAVY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/NAVY,Size,14.0,AA9270_WHITE/NAVY_14,,shopify,1.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/NAVY,"WHITE/NAVY, WHITE/NAVY Wedding",Wedding,AA9270,Wedding
aa9270,ANDY ANAND COUTURE Wedding AA9270,"<p>This is a Wedding dress by ANDY ANAND COUTURE.</p>
<ul>",ANDY ANAND COUTURE,Wedding,"WHITE/NAVY,WHITE/NAVY Wedding",TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE/NAVY,Size,16.0,AA9270_WHITE/NAVY_16,,shopify,4.0,deny,manual,248.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/AA9270_White-Ivory_2.png?v=1727407801,1,ANDY ANAND COUTURE aa9270 WHITE/NAVY,"WHITE/NAVY, WHITE/NAVY Wedding",Wedding,AA9270,Wedding
