BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,QUANTITY,SKU,BOX LOCATION,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,13672,SIZE_US
849,E2430,MILANO FORMALS,WHITE/BLUE,0,1,,3240,,,,,,,0
657,E2431,MILANO FORMALS,RED,0,1,,3733,,,,,,,0
657,E2431,MILANO FORMALS,RED,4,1,,3733,,,,,,,4
657,E2431,MILANO FORMALS,RED,6,4,,3733,,,,,,,6
657,E2431,MILANO FORMALS,RED,8,2,,3733,,,,,,,8
657,E2431,MILANO FORMALS,RED,10,1,,3733,,,,,,,10
661,E2431,MILANO FORMALS,RED,2,1,,3733,,,,,,,2
661,E2431,MILANO FORMALS,RED,4,2,,3733,,,,,,,4
661,E2431,MILANO FORMALS,RED,10,1,,3733,,,,,,,10
661,E2431,MILANO FORMALS,RED,16,1,,3733,,,,,,,16
797,E2433,MILANO FORMALS,BLACK/PRINT,2,3,,3240,,,,,,,2
797,E2433,MILANO FORMALS,BLACK/PRINT,12,1,,3240,,,,,,,12
726,E2434,MILANO FORMALS,RED PRINT,0-8,1,,3733,,,,,,,0-8
206,E2436,MILANO FORMALS,BLACK/PRINT,0,1,,3033,,,,,,,0
238,E2436,MILANO FORMALS,BLACK/PRINT,12,1,,3032,,,,,,,12
729,E2436,MILANO FORMALS,BLACK/PRINT,4,1,,3240,,,,,,,4
729,E2436,MILANO FORMALS,BLACK/PRINT,12,1,,3240,,,,,,,12
787,E2436,MILANO FORMALS,BROWN,2XL,1,,3240,,,,,,,18
811,E2436,MILANO FORMALS,BLACK/PRINT,12,2,,3240,,,,,,,12
819,E2436,MILANO FORMALS,BLACK,L,1,,3240,,,,,,,12
841,E2436,MILANO FORMALS,BLACK/PRINT,8,1,,3240,,,,,,,8
467,E2437,MILANO FORMALS,NAVY PRINT,0,1,,3033,,,,,,,0
467,E2437,MILANO FORMALS,NAVY PRINT,2,1,,3033,,,,,,,2
467,E2437,MILANO FORMALS,NAVY PRINT,6,2,,3033,,,,,,,6
467,E2437,MILANO FORMALS,NAVY PRINT,6,2,,3033,,,,,,,6
467,E2437,MILANO FORMALS,NAVY PRINT,8,2,,3033,,,,,,,8
491,E2437,MILANO FORMALS,NAVY PRINT,8,1,,3240,,,,,,,8
491,E2437,MILANO FORMALS,NAVY PRINT,12,2,,3240,,,,,,,12
491,E2437,MILANO FORMALS,NAVY PRINT,18,2,,3240,,,,,,,18
492,E2437,MILANO FORMALS,NAVY PRINT,10,4,,3240,,,,,,,10
492,E2437,MILANO FORMALS,NAVY PRINT,12,1,,3240,,,,,,,12
738,E2437,MILANO FORMALS,NAVY PRINT,10,1,,3240,,,,,,,10
744,E2437,MILANO FORMALS,NAVY PRINT,2,1,,3240,,,,,,,2
242,E2441,MILANO FORMALS,IVORY,16,1,,3032,,,,,,,16
262,E2443,MILANO FORMALS,GREEN,10,1,,3032,,,,,,,10
237,E2448,MILANO FORMALS,APRICOT,4,1,,3032,,,,,,,4
120,E2449,MILANO FORMALS,GREEN,2,1,,3033,,,,,,,2
164,E2449,MILANO FORMALS,GREEN,6,1,,3033,,,,,,,6
231,E2449,MILANO FORMALS,GREEN,0,1,,3033,,,,,,,0
231,E2449,MILANO FORMALS,GREEN,2,1,,3033,,,,,,,2
231,E2449,MILANO FORMALS,GREEN,8,1,,3033,,,,,,,8
232,E2449,MILANO FORMALS,IVORY,12,1,,3033,,,,,,,12
250,E2449,MILANO FORMALS,IVORY,10,1,,3032,,,,,,,10
269,E2449,MILANO FORMALS,GREEN,4,1,,3032,,,,,,,4
273,E2449,MILANO FORMALS,GREEN,0,1,,3032,,,,,,,0
273,E2449,MILANO FORMALS,GREEN,2,1,,3032,,,,,,,2
345,E2449,MILANO FORMALS,IVORY,12,1,,3032,,,,,,,12
806,E2449,MILANO FORMALS,GREEN,2,1,,3240,,,,,,,2
851,E2449,MILANO FORMALS,GREEN,10,1,,3240,,,,,,,10
156,E2460,MILANO FORMALS,BLACK,8,1,,3033,,,,,,,8
363,E2460,MILANO FORMALS,BLACK,0,1,,3032,,,,,,,0
363,E2460,MILANO FORMALS,BLACK,14,1,,3032,,,,,,,14
374,E2460,MILANO FORMALS,BLACK,14,1,,3032,,,,,,,14
853,E2460,MILANO FORMALS,BLACK,18,1,,3240,,,,,,,18
250,E2463,MILANO FORMALS,BLACK/PRINT,8,1,,3032,,,,,,,8
250,E2463,MILANO FORMALS,BLACK/PRINT,10,1,,3032,,,,,,,10
424,E2493,MILANO FORMALS,LAVENDER,4,1,,3033,,,,,,,4
424,E2493,MILANO FORMALS,LAVENDER,6,1,,3033,,,,,,,6
424,E2493,MILANO FORMALS,LAVENDER,12,1,,3033,,,,,,,12
500,E2493,MILANO FORMALS,PEACH,12,1,,3240,,,,,,,12
596,E2493,MILANO FORMALS,LAVENDER,12,1,,3735,,,,,,,12
707,E2493,MILANO FORMALS,PEACH,8,1,,3733,,,,,,,8
707,E2493,MILANO FORMALS,PEACH,12,1,,3733,,,,,,,12
707,E2493,MILANO FORMALS,PEACH,16,1,,3733,,,,,,,16
743,E2493,MILANO FORMALS,LAVENDER,12,1,,3240,,,,,,,12
796,E2493,MILANO FORMALS,AQUA,6,1,,3240,,,,,,,6
796,E2493,MILANO FORMALS,AQUA,8,1,,3240,,,,,,,8
854,E2493,MILANO FORMALS,PEACH,4,1,,3240,,,,,,,4
311,E2494,MILANO FORMALS,PINK,14,1,,3032,,499,,,,,14
465,E2494,MILANO FORMALS,PINK,4,2,,3033,,,,,,,4
481,E2494,MILANO FORMALS,SANGRIA,8,1,,3240,,,,,,,8
495,E2494,MILANO FORMALS,SANGRIA,8,1,,3240,,,,,,,8
508,E2494,MILANO FORMALS,PINK,12,1,,3735,,,,,,,12
582,E2494,MILANO FORMALS,PINK,4,1,,3735,,,,,,,4
585,E2494,MILANO FORMALS,SANGRIA,8,1,,3735,,,,,,,8
585,E2494,MILANO FORMALS,SANGRIA,16,1,,3735,,,,,,,16
685,E2494,MILANO FORMALS,PINK,4,1,,3733,,,,,,,4
685,E2494,MILANO FORMALS,PINK,8,1,,3733,,,,,,,8
685,E2494,MILANO FORMALS,PINK,12,1,,3733,,,,,,,12
690,E2494,MILANO FORMALS,PINK,14,1,,3733,,,,,,,14
701,E2494,MILANO FORMALS,SANGRIA,4,1,,3733,,,,,,,4
793,E2494,MILANO FORMALS,SANGRIA,4,1,,3240,,,,,,,4
421,E2495,MILANO FORMALS,PINK,8,1,,3033,,,,,,,8
421,E2495,MILANO FORMALS,PINK,12,1,,3033,,,,,,,12
421,E2495,MILANO FORMALS,PINK,16,1,,3033,,,,,,,16
460,E2495,MILANO FORMALS,PINK,12,1,,3033,,,,,,,12
465,E2495,MILANO FORMALS,SKY BLUE,12,1,,3033,,,,,,,12
476,E2495,MILANO FORMALS,SKY BLUE,12,1,,3033,,,,,,,12
478,E2495,MILANO FORMALS,SKY BLUE,4,1,,3033,,,,,,,4
480,E2495,MILANO FORMALS,SKY BLUE,4,1,,3240,,,,,,,4
682,E2495,MILANO FORMALS,SKY BLUE,4,1,,3733,,,,,,,4
682,E2495,MILANO FORMALS,SKY BLUE,12,1,,3733,,,,,,,12
682,E2495,MILANO FORMALS,SKY BLUE,16,1,,3733,,,,,,,16
719,E2495,MILANO FORMALS,PINK,4,1,,3733,,,,,,,4
719,E2495,MILANO FORMALS,PINK,16,1,,3733,,,,,,,16
404,E2496,MILANO FORMALS,PEACH,8,1,,3033,,,,,,,8
404,E2496,MILANO FORMALS,PEACH,12,1,,3033,,,,,,,12
417,E2496,MILANO FORMALS,SKY BLUE,4,1,,3033,,,,,,,4
417,E2496,MILANO FORMALS,SKY BLUE,8,1,,3033,,,,,,,8
417,E2496,MILANO FORMALS,SKY BLUE,12,1,,3033,,,,,,,12
417,E2496,MILANO FORMALS,SKY BLUE,16,1,,3033,,,,,,,16
471,E2496,MILANO FORMALS,PEACH,12,1,,3033,,,,,,,12
566,E2496,MILANO FORMALS,PEACH,4,1,,3735,,,,,,,4
604,E2496,MILANO FORMALS,SKY BLUE,12,4,,3735,,,,,,,12
606,E2496,MILANO FORMALS,SKY BLUE,4,1,,3735,,,,,,,4
606,E2496,MILANO FORMALS,SKY BLUE,16,1,,3735,,,,,,,16
692,E2496,MILANO FORMALS,SKY BLUE,4,1,,3733,,,,,,,4
695,E2496,MILANO FORMALS,SKY BLUE,8,1,,3733,,,,,,,8
695,E2496,MILANO FORMALS,SKY BLUE,12,1,,3733,,,,,,,12
749,E2496,MILANO FORMALS,SKY BLUE,12,1,,3240,,,,,,,12
784,E2496,MILANO FORMALS,SKY BLUE,12,1,,3240,,,,,,,12
785,E2496,MILANO FORMALS,SKY BLUE,12,1,,3240,,,,,,,12
820,E2496,MILANO FORMALS,PEACH,4,2,,3240,,,,,,,4
851,E2496,MILANO FORMALS,SKY BLUE,8,1,,3240,,,,,,,8
686,E2497,MILANO FORMALS,MINT,4,1,,3733,,,,,,,4
686,E2497,MILANO FORMALS,MINT,8,1,,3733,,,,,,,8
686,E2497,MILANO FORMALS,MINT,12,1,,3733,,,,,,,12
795,E2497,MILANO FORMALS,BLUSH,4,1,,3240,,,,,,,4
795,E2497,MILANO FORMALS,BLUSH,8,1,,3240,,,,,,,8
407,E2498,MILANO FORMALS,BLUSH,12,1,,3033,,,,,,,12
407,E2498,MILANO FORMALS,BLUSH,16,1,,3033,,,,,,,16
471,E2498,MILANO FORMALS,BLUSH,12,1,,3033,,,,,,,12
516,E2498,MILANO FORMALS,BLUSH,12,1,,3735,,,,,,,12
590,E2498,MILANO FORMALS,BLUE,4,1,,3735,,,,,,,4
687,E2498,MILANO FORMALS,BLUE,4,1,,3733,,,,,,,4
687,E2498,MILANO FORMALS,BLUE,8,1,,3733,,,,,,,8
734,E2498,MILANO FORMALS,BLUSH,12,1,,3240,,,,,,,12
783,E2498,MILANO FORMALS,BLUSH,12,1,,3240,,,,,,,12
784,E2498,MILANO FORMALS,TEAL,8,1,,3240,,,,,,,8
854,E2498,MILANO FORMALS,BLUE,4,1,,3240,,,,,,,4
734,E2500,MILANO FORMALS,BLUSH,6,1,,3240,,,,,,,6
796,E2500,MILANO FORMALS,BLUSH,16,1,,3240,,,,,,,16
854,E2500,MILANO FORMALS,BLUSH,0,1,,3240,,,,,,,0
574,E2501,MILANO FORMALS,LAVENDER,4,1,,3735,,,,,,,4
588,E2501,MILANO FORMALS,BLUSH,12,1,,3735,,,,,,,12
638,E2501,MILANO FORMALS,MINT,4,1,,3733,,,,,,,4
639,E2501,MILANO FORMALS,BLUSH,4,1,,3733,,,,,,,4
639,E2501,MILANO FORMALS,BLUSH,10,1,,3733,,,,,,,10
639,E2501,MILANO FORMALS,BLUSH,12,1,,3733,,,,,,,12
648,E2501,MILANO FORMALS,BLUSH,2,1,,3733,,,,,,,2
648,E2501,MILANO FORMALS,BLUSH,16,1,,3733,,,,,,,16
673,E2501,MILANO FORMALS,LAVENDER,4,1,,3733,,,,,,,4
673,E2501,MILANO FORMALS,LAVENDER,12,1,,3733,,,,,,,12
687,E2501,MILANO FORMALS,LAVENDER,8,1,,3733,,,,,,,8
690,E2501,MILANO FORMALS,BLUSH,14,2,,3733,,,,,,,14
742,E2501,MILANO FORMALS,LAVENDER,12,2,,3240,,,,,,,12
742,E2501,MILANO FORMALS,LAVENDER,16,1,,3240,,,,,,,16
743,E2501,MILANO FORMALS,LAVENDER,4,1,,3240,,,,,,,4
743,E2501,MILANO FORMALS,LAVENDER,8,1,,3240,,,,,,,8
824,E2501,MILANO FORMALS,LAVENDER,12,1,,3240,,,,,,,12
481,E2503,MILANO FORMALS,SKY BLUE,4,1,,3240,,,,,,,4
515,E2503,MILANO FORMALS,SKY BLUE,8,1,,3735,,,,,,,8
571,E2503,MILANO FORMALS,SKY BLUE,8,1,,3735,,,,,,,8
641,E2503,MILANO FORMALS,SKY BLUE,4,1,,3733,,,,,,,4
641,E2503,MILANO FORMALS,SKY BLUE,8,1,,3733,,,,,,,8
641,E2503,MILANO FORMALS,SKY BLUE,12,1,,3733,,,,,,,12
86,E2509,MILANO FORMALS,BURGUNDY,6,4,,3033,,,,,,,6
87,E2509,MILANO FORMALS,BURGUNDY,2,2,,3033,,,,,,,2
87,E2509,MILANO FORMALS,BURGUNDY,4,1,,3033,,,,,,,4
213,E2509,MILANO FORMALS,RED,0,1,,3033,,,,,,,0
219,E2509,MILANO FORMALS,RED,4,1,,3033,,,,,,,4
387,E2509,MILANO FORMALS,RED,2,2,,3032,,,,,,,2
387,E2509,MILANO FORMALS,RED,4,1,,3032,,,,,,,4
387,E2509,MILANO FORMALS,RED,6,1,,3032,,,,,,,6
498,E2510,MILANO FORMALS,IVORY,6,1,,3240,,,,,,,6
498,E2510,MILANO FORMALS,IVORY,14,1,,3240,,,,,,,14
498,E2510,MILANO FORMALS,IVORY,16,1,,3240,,,,,,,16
18,E2511,MILANO FORMALS,BLUE,0,1,,3033,,,,,,,0
114,E2511,MILANO FORMALS,BLUE,6,1,,3033,,,,,,,6
122,E2511,MILANO FORMALS,BLUE,8,1,,3033,,,,,,,8
204,E2511,MILANO FORMALS,NAVY,4,1,,3033,,,,,,,4
204,E2511,MILANO FORMALS,BLUE,0,1,,3033,,,,,,,0
779,E2511,MILANO FORMALS,BLUE,4,1,,3240,,,,,,,4
7,E2513,MILANO FORMALS,RED,0,1,,3033,,,,,,,0
7,E2513,MILANO FORMALS,RED,2,1,,3033,,,,,,,2
7,E2513,MILANO FORMALS,RED,4,4,,3033,,,,,,,4
7,E2513,MILANO FORMALS,RED,6,4,,3033,,,,,,,6
7,E2513,MILANO FORMALS,RED,10,1,,3033,,,,,,,10
7,E2513,MILANO FORMALS,RED,14,1,,3033,,,,,,,14
140,E2513,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
213,E2513,MILANO FORMALS,RED,4,1,,3033,,,,,,,4
243,E2513,MILANO FORMALS,RED,0,2,,3032,,,,,,,0
251,E2513,MILANO FORMALS,RED,14,1,,3032,,,,,,,14
312,E2513,MILANO FORMALS,RED,12,2,,3032,,,,,,,12
122,E2514,MILANO FORMALS,EMERALD,0,1,,3033,,,,,,,0
140,E2514,MILANO FORMALS,EMERALD,6,1,,3033,,,,,,,6
143,E2514,MILANO FORMALS,EMERALD,8,1,,3033,,,,,,,8
172,E2514,MILANO FORMALS,EMERALD,0,2,,3033,,,,,,,0
172,E2514,MILANO FORMALS,EMERALD,4,1,,3033,,,,,,,4
172,E2514,MILANO FORMALS,EMERALD,6,1,,3033,,,,,,,6
226,E2514,MILANO FORMALS,EMERALD,8,1,,3033,,,,,,,8
242,E2514,MILANO FORMALS,EMERALD,2,1,,3032,,,,,,,2
242,E2514,MILANO FORMALS,CLARET,30,1,,3032,,,,,,,30
251,E2514,MILANO FORMALS,EMERALD,4,1,,3032,,,,,,,4
330,E2514,MILANO FORMALS,EMERALD,8,1,,3032,,179,,,,,8
805,E2514,MILANO FORMALS,EMERALD,6,1,,3240,,,,,,,6
857,E2514,MILANO FORMALS,EMERALD,6,1,,3240,,,,,,,6
857,E2514,MILANO FORMALS,EMERALD,8,1,,3240,,,,,,,8
326,E2517,MILANO FORMALS,CHAMPAGNE,4,1,,3032,,189,,,,,4
855,E252,MILANO FORMALS,GREEN,14,1,,3240,,,,,,,14
855,E252,MILANO FORMALS,GREEN,18,1,,3240,,,,,,,18
227,E2520,MILANO FORMALS,AQUA,10,1,,3033,,,,,,,10
15,E2524,MILANO FORMALS,GREEN,6,2,,3033,,219,,,,,6
15,E2524,MILANO FORMALS,GREEN,10,1,,3033,,219,,,,,10
83,E2524,MILANO FORMALS,CHERRY,2,3,,3033,,,,,,,2
83,E2524,MILANO FORMALS,CHERRY,4,5,,3033,,,,,,,4
83,E2524,MILANO FORMALS,CHERRY,8,4,,3033,,,,,,,8
84,E2524,MILANO FORMALS,CHERRY,6,2,,3033,,,,,,,6
84,E2524,MILANO FORMALS,CHERRY,10,2,,3033,,,,,,,10
850,E2524,MILANO FORMALS,MAUVE,4,1,,3240,,,,,,,4
18,E2526,MILANO FORMALS,GREEN,2,2,,3033,,,,,,,2
20,E2526,MILANO FORMALS,GREEN,8,1,,3033,,,,,,,8
110,E2526,MILANO FORMALS,GREEN,4,7,,3033,,,,,,,4
110,E2526,MILANO FORMALS,GREEN,6,4,,3033,,,,,,,6
110,E2526,MILANO FORMALS,GREEN,8,1,,3033,,,,,,,8
110,E2526,MILANO FORMALS,GREEN,12,1,,3033,,,,,,,12
122,E2526,MILANO FORMALS,GREEN,0,2,,3033,,,,,,,0
132,E2526,MILANO FORMALS,GREEN,8,2,,3033,,,,,,,8
140,E2526,MILANO FORMALS,GREEN,8,1,,3033,,,,,,,8
251,E2526,MILANO FORMALS,GREEN,4,1,,3032,,,,,,,4
394,E2526,MILANO FORMALS,GREEN,0,1,,3033,,219,,,,,0
582,E2526,MILANO FORMALS,GREEN,4,1,,3735,,,,,,,4
14,E2527,MILANO FORMALS,BLACK,2,3,,3033,,229,,,,,2
14,E2527,MILANO FORMALS,BLACK,4,3,,3033,,229,,,,,4
114,E2527,MILANO FORMALS,BLACK,2,2,,3033,,,,,,,2
132,E2527,MILANO FORMALS,BLACK,0,1,,3033,,,,,,,0
132,E2527,MILANO FORMALS,BLACK,8,1,,3033,,,,,,,8
159,E2527,MILANO FORMALS,BLACK,8,1,,3033,,,,,,,8
159,E2527,MILANO FORMALS,BLACK,10,1,,3033,,,,,,,10
338,E2527,MILANO FORMALS,BLACK,4,1,,3032,,,,,,,4
394,E2527,MILANO FORMALS,BLACK,6,1,,3033,,179,,,,,6
581,E2527,MILANO FORMALS,BLACK,0,1,,3735,,,,,,,0
728,E2527,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
14,E2531,MILANO FORMALS,ROYAL BLUE,2,1,,3033,,229,,,,,2
14,E2531,MILANO FORMALS,ROYAL BLUE,4,2,,3033,,229,,,,,4
14,E2531,MILANO FORMALS,ROYAL BLUE,6,4,,3033,,229,,,,,6
14,E2531,MILANO FORMALS,ROYAL BLUE,8,1,,3033,,229,,,,,8
18,E2531,MILANO FORMALS,ROYAL BLUE,0,1,,3033,,,,,,,0
114,E2531,MILANO FORMALS,ROYAL,6,1,,3033,,,,,,,6
135,E2531,MILANO FORMALS,ROYAL,4,1,,3033,,,,,,,4
397,E2531,MILANO FORMALS,ROYAL,2,1,,3033,,229,,,,,2
805,E2531,MILANO FORMALS,ROYAL,18,1,,3240,,,,,,,18
28,E2532,MILANO FORMALS,PRINT,2,4,,3033,,,,,,,2
110,E2532,MILANO FORMALS,PRINT,0,2,,3033,,,,,,,0
114,E2532,MILANO FORMALS,PRINT,2,1,,3033,,,,,,,2
124,E2532,MILANO FORMALS,PRINT,0,2,,3033,,,,,,,0
394,E2532,MILANO FORMALS,PRINT,0,1,,3033,,199,,,,,0
582,E2532,MILANO FORMALS,PRINT,0,1,,3735,,,,,,,0
267,E2534,MILANO FORMALS,BLUE,2,1,,3032,,,,,,,2
86,E2535,MILANO FORMALS,BURGUNDY,2,2,,3033,,,,,,,2
86,E2535,MILANO FORMALS,BURGUNDY,4,3,,3033,,,,,,,4
86,E2535,MILANO FORMALS,BURGUNDY,6,1,,3033,,,,,,,6
498,E2537,MILANO FORMALS,IVORY,4,1,,3240,,,,,,,4
84,E2540,MILANO FORMALS,TEAL,6,4,,3033,,,,,,,6
85,E2540,MILANO FORMALS,TEAL,0,2,,3033,,,,,,,0
85,E2540,MILANO FORMALS,TEAL,6,1,,3033,,,,,,,6
85,E2540,MILANO FORMALS,TEAL,8,4,,3033,,,,,,,8
85,E2540,MILANO FORMALS,TEAL,14,1,,3033,,,,,,,14
90,E2540,MILANO FORMALS,TEAL,2,4,,3033,,,,,,,2
90,E2540,MILANO FORMALS,TEAL,4,8,,3033,,,,,,,4
779,E2540,MILANO FORMALS,TEAL,10,1,,3240,,,,,,,10
779,E2540,MILANO FORMALS,TEAL,14,1,,3240,,,,,,,14
43,E2543,MILANO FORMALS,BLACK,4,1,,3033,,,,,,,4
50,E2543,MILANO FORMALS,BLACK,2,2,,3033,,,,,,,2
110,E2543,MILANO FORMALS,BLACK,0,1,,3033,,,,,,,0
110,E2543,MILANO FORMALS,BLACK,6,2,,3033,,,,,,,6
110,E2543,MILANO FORMALS,BLACK,8,1,,3033,,,,,,,8
127,E2543,MILANO FORMALS,BLACK,6,2,,3033,,,,,,,6
127,E2543,MILANO FORMALS,BLACK,8,2,,3033,,,,,,,8
143,E2543,MILANO FORMALS,BLACK,0,1,,3033,,,,,,,0
143,E2543,MILANO FORMALS,BLACK,8,1,,3033,,,,,,,8
196,E2543,MILANO FORMALS,BLACK,2,1,,3033,,,,,,,2
196,E2543,MILANO FORMALS,BLACK,4,2,,3033,,,,,,,4
242,E2543,MILANO FORMALS,BLACK,0,1,,3032,,,,,,,0
394,E2543,MILANO FORMALS,BLACK,0,1,,3033,,189,,,,,0
728,E2543,MILANO FORMALS,BLACK,4,1,,3240,,,,,,,4
848,E2543,MILANO FORMALS,BLACK,14,1,,3240,,,,,,,14
23,E2544,MILANO FORMALS,RED,4,1,,3033,,,,,,,4
122,E2544,MILANO FORMALS,RED,0,3,,3033,,,,,,,0
159,E2544,MILANO FORMALS,RED,4,2,,3033,,,,,,,4
176,E2544,MILANO FORMALS,RED,2,3,,3033,,,,,,,2
176,E2544,MILANO FORMALS,RED,4,1,,3033,,,,,,,4
232,E2544,MILANO FORMALS,RED,8,2,,3033,,,,,,,8
243,E2544,MILANO FORMALS,RED,2,2,,3032,,,,,,,2
378,E2544,MILANO FORMALS,RED,6,5,,3032,,,,,,,6
541,E2544,MILANO FORMALS,RED,0,1,,3735,,,,,,,0
321,E2545,MILANO FORMALS,GREEN,0,4,,3032,,,,,,,0
321,E2545,MILANO FORMALS,GREEN,2,5,,3032,,,,,,,2
321,E2545,MILANO FORMALS,GREEN,4,1,,3032,,,,,,,4
321,E2545,MILANO FORMALS,GREEN,4,3,,3032,,,,,,,4
321,E2545,MILANO FORMALS,GREEN,6,1,,3032,,,,,,,6
321,E2545,MILANO FORMALS,GREEN,8,5,,3032,,,,,,,8
321,E2545,MILANO FORMALS,GREEN,10,3,,3032,,,,,,,10
321,E2545,MILANO FORMALS,GREEN,14,1,,3032,,,,,,,14
321,E2545,MILANO FORMALS,GREEN,14,2,,3032,,,,,,,14
321,E2545,MILANO FORMALS,GREEN,18,1,,3032,,,,,,,18
347,E2545,MILANO FORMALS,GREEN,4,3,,3032,,,,,,,4
347,E2545,MILANO FORMALS,GREEN,6,2,,3032,,,,,,,6
378,E2545,MILANO FORMALS,GREEN,6,2,,3032,,,,,,,6
378,E2545,MILANO FORMALS,GREEN,8,2,,3032,,,,,,,8
378,E2545,MILANO FORMALS,GREEN,14,1,,3032,,,,,,,14
502,E2545,MILANO FORMALS,GREEN,4,1,,3240,,,,,,,4
805,E2545,MILANO FORMALS,GREEN,18,1,,3240,,,,,,,18
228,E2547,MILANO FORMALS,ROYAL,8,1,,3033,,,,,,,8
232,E2547,MILANO FORMALS,ROYAL BLUE,8,4,,3033,,,,,,,8
249,E2547,MILANO FORMALS,BLACK,2,1,,3032,,,,,,,2
348,E2547,MILANO FORMALS,ROYAL,0,1,,3032,,,,,,,0
348,E2547,MILANO FORMALS,ROYAL,2,3,,3032,,,,,,,2
348,E2547,MILANO FORMALS,ROYAL,4,6,,3032,,,,,,,4
348,E2547,MILANO FORMALS,ROYAL,8,1,,3032,,,,,,,8
351,E2547,MILANO FORMALS,ROYAL,4,2,,3032,,,,,,,4
351,E2547,MILANO FORMALS,ROYAL,6,5,,3032,,,,,,,6
351,E2547,MILANO FORMALS,ROYAL,8,1,,3032,,,,,,,8
106,E2548,MILANO FORMALS,PURPLE,2,1,,3033,,,,,,,2
126,E2549,MILANO FORMALS,BLACK/GREEN,0,1,,3033,,,,,,,0
135,E2549,MILANO FORMALS,BLACK/GREEN,6,1,,3033,,,,,,,6
231,E2549,MILANO FORMALS,BLACK/GREEN,2,2,,3033,,,,,,,2
231,E2549,MILANO FORMALS,BLACK/GREEN,4,5,,3033,,,,,,,4
231,E2549,MILANO FORMALS,BLACK/GREEN,6,3,,3033,,,,,,,6
251,E2549,MILANO FORMALS,GREEN,4,1,,3032,,,,,,,4
132,E2550,MILANO FORMALS,RED,8,3,,3033,,,,,,,8
147,E2550,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
243,E2550,MILANO FORMALS,RED,2,1,,3032,,,,,,,2
251,E2550,MILANO FORMALS,RED,4,2,,3032,,,,,,,4
330,E2550,MILANO FORMALS,RED,2,1,,3032,,189,,,,,2
330,E2550,MILANO FORMALS,RED,4,1,,3032,,189,,,,,4
349,E2550,MILANO FORMALS,RED,10,3,,3032,,,,,,,10
359,E2550,MILANO FORMALS,RED,0,1,,3032,,,,,,,0
359,E2550,MILANO FORMALS,RED,4,4,,3032,,,,,,,4
359,E2550,MILANO FORMALS,RED,6,6,,3032,,,,,,,6
359,E2550,MILANO FORMALS,RED,8,5,,3032,,,,,,,8
697,E2550,MILANO FORMALS,RED,0,2,,3733,,,,,,,0
702,E2550,MILANO FORMALS,RED,2,3,,3733,,,,,,,2
170,E2551,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
312,E2551,MILANO FORMALS,RED,12,1,,3032,,,,,,,12
330,E2551,MILANO FORMALS,RED,6,1,,3032,,179,,,,,6
497,E2551,MILANO FORMALS,RED,0,1,,3240,,,,,,,0
497,E2551,MILANO FORMALS,RED,4,1,,3240,,,,,,,4
497,E2551,MILANO FORMALS,RED,6,1,,3240,,,,,,,6
497,E2551,MILANO FORMALS,RED,8,2,,3240,,,,,,,8
497,E2551,MILANO FORMALS,RED,10,1,,3240,,,,,,,10
497,E2551,MILANO FORMALS,RED,12,1,,3240,,,,,,,12
818,E2551,MILANO FORMALS,RED,4,1,,3240,,,,,,,4
198,E2553,MILANO FORMALS,,10,1,,3033,,,,,,,10
198,E2553,MILANO FORMALS,,14,1,,3033,,,,,,,14
213,E2553,MILANO FORMALS,RED,2,1,,3033,,,,,,,2
219,E2553,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
219,E2553,MILANO FORMALS,RED,8,1,,3033,,,,,,,8
221,E2553,MILANO FORMALS,RED,0,2,,3033,,,,,,,0
221,E2553,MILANO FORMALS,RED,2,2,,3033,,,,,,,2
221,E2553,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
221,E2553,MILANO FORMALS,RED,14,1,,3033,,,,,,,14
227,E2553,MILANO FORMALS,RED,14,1,,3033,,,,,,,14
228,E2553,MILANO FORMALS,RED,4,1,,3033,,,,,,,4
228,E2553,MILANO FORMALS,RED,6,1,,3033,,,,,,,6
310,E2553,MILANO FORMALS,RED,2,1,,3032,,,,,,,2
310,E2553,MILANO FORMALS,RED,4,1,,3032,,,,,,,4
310,E2553,MILANO FORMALS,RED,6,2,,3032,,,,,,,6
310,E2553,MILANO FORMALS,RED,10,1,,3032,,,,,,,10
310,E2553,MILANO FORMALS,RED,14,1,,3032,,,,,,,14
349,E2553,MILANO FORMALS,RED,8,2,,3032,,,,,,,8
360,E2553,MILANO FORMALS,RED,6,1,,3032,,190,,,,,6
364,E2553,MILANO FORMALS,RED,4,1,,3032,,,,,,,4
364,E2553,MILANO FORMALS,RED,6,1,,3032,,,,,,,6
364,E2553,MILANO FORMALS,RED,10,1,,3032,,,,,,,10
381,E2553,MILANO FORMALS,RED,8,1,,3032,,,,,,,8
390,E2553,MILANO FORMALS,RED,6,1,,3032,,,,,,,6
390,E2553,MILANO FORMALS,RED,8,1,,3032,,,,,,,8
395,E2553,MILANO FORMALS,RED,8,1,,3033,,,,,,,8
395,E2553,MILANO FORMALS,RED,8,1,,3033,,,,,,,8
